naam,show,date,correct,corona,gender,migratie,vakgebied,wetenschap,partij,polfunctie,Datum,GEM
laila frank,Op1,2021-01-06,NA,0,v,0,Journalist,NA,NA,NA,01/06/2021,1639000
laila frank,Op1,2021-01-05,NA,0,v,0,Journalist,NA,NA,NA,01/05/2021,868000
laila frank,Op1,2020-11-17,NA,0,v,0,Journalist,NA,NA,NA,11/17/2020,872000
laila frank,Op1,2020-11-09,NA,0,v,0,Journalist,NA,NA,NA,11/09/2020,1089000
laila frank,Op1,2020-11-06,NA,0,v,0,Journalist,NA,NA,NA,11/06/2020,1373000
laila frank,Op1,2020-11-04,NA,0,v,0,Journalist,NA,NA,NA,11/04/2020,1016000
laila frank,Op1,2020-11-02,NA,0,v,0,Journalist,NA,NA,NA,11/02/2020,800000
laila frank,Op1,2020-10-07,NA,0,v,0,Journalist,NA,NA,NA,10/07/2020,746000
laila frank,Op1,2020-10-05,NA,0,v,0,Journalist,NA,NA,NA,10/05/2020,1045000
laila frank,Op1,2020-06-21,NA,0,v,0,Journalist,NA,NA,NA,06/21/2020,1175000
amira tahri,M,2020-04-07,NA,0,v,1,Sporter,NA,NA,NA,04/07/2020,1582000
amito haarhuis,Op1,2020-07-15,NA,1,m,0,Niet-wetenschappelijk expert,NA,NA,NA,07/15/2020,938000
amma asante,M,2020-06-10,NA,0,v,1,Politiek,NA,PvdA,Tweede Kamerlid,06/10/2020,769000
amma asante,M,2020-06-04,NA,0,v,1,Politiek,NA,PvdA,Tweede Kamerlid,06/04/2020,890000
amrish baidjoe,Op1,2020-06-19,NA,1,m,0,Wetenschapper,Epidemiologie,NA,NA,06/19/2020,771000
amy egbers,Op1,2020-11-16,NA,0,v,0,Muzikant,NA,NA,NA,11/16/2020,994000
andre hazes,Op1,2020-09-23,NA,0,m,0,Muzikant,NA,NA,NA,09/23/2020,858000
andre hazes,Op1,2021-03-04,NA,0,m,0,Muzikant,NA,NA,NA,03/04/2021,910000
andre hazes,Beau,2020-06-11,NA,0,m,0,Muzikant,NA,NA,NA,06/11/2020,587000
andre hazes,Beau,2020-06-30,NA,0,m,0,Muzikant,NA,NA,NA,06/30/2020,678000
andre hazes,Beau,2020-11-17,NA,0,m,0,Muzikant,NA,NA,NA,11/17/2020,933000
andre hazes,Jinek,2020-08-21,NA,0,m,0,Muzikant,NA,NA,NA,08/21/2020,537000
andre hazes,Jinek,2020-04-22,NA,0,m,0,Muzikant,NA,NA,NA,04/22/2020,793000
andre kuipers,Op1,2020-04-25,NA,0,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,04/25/2020,1140000
andre kuipers,Op1,2020-09-16,NA,0,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,09/16/2020,771000
andre kuipers,Beau,2020-05-26,NA,0,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,05/26/2020,795000
andre kuipers,Jinek,2020-09-10,NA,0,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,09/10/2020,607000
andre kuipers,Jinek,2021-02-16,NA,0,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,02/16/2021,1203000
andre kuipers,Jinek,2020-03-25,NA,0,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,03/25/2020,840000
andre rieu,Op1,2020-08-18,NA,0,m,0,Muzikant,NA,NA,NA,08/18/2020,1008000
andre rieu,Vooravond,2020-10-16,NA,0,m,0,Muzikant,NA,NA,NA,10/16/2020,999000
andre rouvoet,Op1,2020-10-14,NA,1,m,0,Medisch personeel,NA,NA,NA,10/14/2020,895000
andre seebregts,Op1,2020-03-04,NA,0,m,0,Niet-wetenschappelijk expert,NA,NA,NA,03/04/2020,763000
andre seebregts,Beau,2020-05-18,NA,0,m,0,Niet-wetenschappelijk expert,NA,NA,NA,05/18/2020,881000
andre van duin,Op1,2020-08-18,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,08/18/2020,1008000
andre van duin,Op1,2020-07-13,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,07/13/2020,1054000
andre van duin,DWDD,2020-03-20,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,03/20/2020,3438000
andre van duin,Beau,2020-12-21,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,12/21/2020,840000
andre van duin,Jinek,2021-02-19,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,02/19/2021,1392000
andrea evers,M,2021-01-29,NA,0,v,0,Wetenschapper,Gedragswetenschappen,NA,NA,01/29/2021,1009000
andrea evers,M,2021-01-21,NA,0,v,0,Wetenschapper,Gedragswetenschappen,NA,NA,01/21/2021,1018000
andrea evers,M,2020-04-30,NA,0,v,0,Wetenschapper,Gedragswetenschappen,NA,NA,04/30/2020,980000
andrea evers,Jinek,2020-09-28,NA,0,v,0,Wetenschapper,Gedragswetenschappen,NA,NA,09/28/2020,785000
andrea evers,Jinek,2020-10-15,NA,0,v,0,Wetenschapper,Gedragswetenschappen,NA,NA,10/15/2020,867000
andrea van duijvenbode,Op1,2020-09-11,NA,1,v,0,Medisch personeel,NA,NA,NA,09/11/2020,801000
andreas voss,Op1,2020-05-23,NA,1,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,05/23/2020,1272000
andreas voss,Op1,2020-05-09,NA,1,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,05/09/2020,1168000
andreas voss,Op1,2021-02-02,NA,1,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,02/02/2021,1113000
andreas voss,Op1,2021-01-26,NA,1,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,01/26/2021,1154000
andreas voss,Op1,2021-01-20,NA,1,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,01/20/2021,1057000
andreas voss,Op1,2021-01-12,NA,1,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,01/12/2021,1020000
andreas voss,Op1,2020-12-21,NA,1,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,12/21/2020,933000
andreas voss,Op1,2020-12-07,NA,1,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,12/07/2020,800000
andreas voss,Op1,2020-10-09,NA,1,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,10/09/2020,821000
andreas voss,Op1,2020-09-30,NA,1,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,09/30/2020,949000
andreas voss,Op1,2020-09-16,NA,1,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,09/16/2020,771000
andreas voss,Op1,2020-06-30,NA,1,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,06/30/2020,1088000
andreas voss,M,2021-02-12,NA,1,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,02/12/2021,885000
andreas voss,Op1,2021-02-15,NA,1,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,02/15/2021,1009000
andrew makkinga,M,2021-01-20,NA,0,m,1,Journalist,NA,NA,NA,01/20/2021,1425000
andrew makkinga,M,2021-01-07,NA,0,m,1,Journalist,NA,NA,NA,01/07/2021,1244000
andrew makkinga,M,2020-11-13,NA,0,m,1,Journalist,NA,NA,NA,11/13/2020,1048000
andrew makkinga,M,2020-11-09,NA,0,m,1,Journalist,NA,NA,NA,11/09/2020,999000
andrew makkinga,M,2020-11-04,NA,0,m,1,Journalist,NA,NA,NA,11/04/2020,1198000
andrew makkinga,M,2020-07-01,NA,0,m,1,Journalist,NA,NA,NA,07/01/2020,631000
andrew makkinga,M,2020-06-08,NA,0,m,1,Journalist,NA,NA,NA,06/08/2020,835000
andrew makkinga,M,2020-05-29,NA,0,m,1,Journalist,NA,NA,NA,05/29/2020,714000
andrew makkinga,M,2020-04-17,NA,0,m,1,Journalist,NA,NA,NA,04/17/2020,971000
andries tunru,M,2021-01-05,NA,0,m,0,Cabaretier,NA,NA,NA,01/05/2021,924000
andwele slory,Op1,2020-02-28,NA,0,m,1,Sporter,NA,NA,NA,02/28/2020,630000
andwele slory,Op1,2020-06-19,NA,0,m,1,Sporter,NA,NA,NA,06/19/2020,771000
andy han,Jinek,2020-08-21,NA,0,m,0,Bedrijfsleven,NA,NA,NA,08/21/2020,537000
andy kraag,Op1,2020-06-06,NA,1,m,0,Politie,NA,NA,NA,06/06/2020,1104000
andy kraag,Beau,2020-07-02,NA,1,m,0,Politie,NA,NA,NA,07/02/2020,598000
andy kraag,Jinek,2021-02-03,NA,1,m,0,Politie,NA,NA,NA,02/03/2021,742000
angela de jong,Op1,2020-04-11,NA,0,v,0,Journalist,NA,NA,NA,04/11/2020,1306000
angela de jong,Op1,2021-01-04,NA,0,v,0,Journalist,NA,NA,NA,01/04/2021,810000
angela de jong,Op1,2020-10-08,NA,0,v,0,Journalist,NA,NA,NA,10/08/2020,1157000
angela de jong,Op1,2020-09-11,NA,0,v,0,Journalist,NA,NA,NA,09/11/2020,801000
angela de jong,Op1,2020-09-10,NA,0,v,0,Journalist,NA,NA,NA,09/10/2020,907000
angela de jong,Op1,2020-06-25,NA,0,v,0,Journalist,NA,NA,NA,06/25/2020,769000
angela de jong,Beau,2020-12-08,NA,0,v,0,Journalist,NA,NA,NA,12/08/2020,976000
angela de jong,Jinek,2020-09-24,NA,0,v,0,Journalist,NA,NA,NA,09/24/2020,877000
angela groothuizen,Op1,2020-09-03,NA,0,v,0,Muzikant,NA,NA,NA,09/03/2020,825000
angela maas,M,2020-04-06,NA,1,v,0,Wetenschapper,Andere medische wetenschappen,NA,NA,04/06/2020,1041000
angela schijf,Op1,2020-03-04,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,03/04/2020,763000
angela van uden,Op1,2020-05-31,NA,0,v,0,Medisch personeel,NA,NA,NA,05/31/2020,1229000
anis boumanjal,M,2020-05-22,NA,0,m,1,Jurist,NA,NA,NA,05/22/2020,926000
anita meyer,Jinek,2020-04-08,NA,0,v,0,Muzikant,NA,NA,NA,04/08/2020,736000
anita meyer,Jinek,2020-04-23,NA,0,v,0,Muzikant,NA,NA,NA,04/23/2020,830000
anita witzier,Op1,2020-05-30,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,05/30/2020,1236000
anita witzier,Op1,2020-07-16,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,07/16/2020,1006000
anita witzier,M,2021-01-06,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,01/06/2021,1089000
anita witzier,M,2020-12-03,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,12/03/2020,808000
anita witzier,M,2020-11-02,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,11/02/2020,994000
anita witzier,M,2020-05-25,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,05/25/2020,905000
anita witzier,Vooravond,2020-09-02,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,09/02/2020,913000
anita witzier,Vooravond,2021-02-17,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,02/17/2021,923000
anja dekker,Op1,2020-11-03,NA,1,v,0,Medisch personeel,NA,NA,NA,11/03/2020,881000
anja schreijer,Op1,2020-05-09,NA,1,v,0,Medisch personeel,NA,NA,NA,05/09/2020,1168000
anja schreijer,Op1,2021-01-12,NA,1,v,0,Medisch personeel,NA,NA,NA,01/12/2021,1020000
anja schreijer,Op1,2020-11-18,NA,1,v,0,Medisch personeel,NA,NA,NA,11/18/2020,787000
anja schreijer,Op1,2020-07-24,NA,1,v,0,Medisch personeel,NA,NA,NA,07/24/2020,842000
anja schreijer,M,2021-02-02,NA,1,v,0,Medisch personeel,NA,NA,NA,02/02/2021,2180000
anja schreijer,M,2021-01-26,NA,1,v,0,Medisch personeel,NA,NA,NA,01/26/2021,1355000
anja schreijer,Jinek,2021-01-06,NA,1,v,0,Medisch personeel,NA,NA,NA,01/06/2021,892000
anja schreijer,Jinek,2020-02-28,NA,1,v,0,Medisch personeel,NA,NA,NA,02/28/2020,1100000
ank bijleveld,Op1,2020-03-23,NA,0,v,0,Politiek,mn,NA,NA,03/23/2020,1474000
ank bijleveld,Op1,2020-12-23,NA,0,v,0,Politiek,mn,NA,NA,12/23/2020,965000
ank bijleveld,Op1,2020-10-15,NA,0,v,0,Politiek,mn,NA,NA,10/15/2020,844000
ank bijleveld,Op1,2020-06-25,NA,0,v,0,Politiek,mn,NA,NA,06/25/2020,769000
ank bijleveld,Op1,2021-03-08,NA,0,v,0,Politiek,mn,NA,NA,03/08/2021,694000
anky van grunsven,Op1,2020-07-23,NA,0,v,0,Sporter,NA,NA,NA,07/23/2020,1035000
anky van grunsven,Vooravond,2020-09-15,NA,0,v,0,Sporter,NA,NA,NA,09/15/2020,578000
ann vossen,Beau,2020-12-14,NA,1,v,0,Wetenschapper,Virologie,NA,NA,12/14/2020,1095000
ann vossen,Jinek,2020-09-21,NA,1,v,0,Wetenschapper,Virologie,NA,NA,09/21/2020,629000
ann vossen,Jinek,2020-10-13,NA,1,v,0,Wetenschapper,Virologie,NA,NA,10/13/2020,870000
ann vossen,Jinek,2021-01-18,NA,1,v,0,Wetenschapper,Virologie,NA,NA,01/18/2021,933000
ann vossen,Jinek,2020-02-28,NA,1,v,0,Wetenschapper,Virologie,NA,NA,02/28/2020,1100000
ann vossen,Jinek,2020-03-12,NA,1,v,0,Wetenschapper,Virologie,NA,NA,03/12/2020,922000
ann vossen,Jinek,2020-03-19,NA,1,v,0,Wetenschapper,Virologie,NA,NA,03/19/2020,793000
ann vossen,Jinek,2020-03-30,NA,1,v,0,Wetenschapper,Virologie,NA,NA,03/30/2020,955000
ann vossen,Jinek,2020-04-21,NA,1,v,0,Wetenschapper,Virologie,NA,NA,04/21/2020,889000
anna de marco,Jinek,2020-09-24,NA,1,v,0,Burger,NA,NA,NA,09/24/2020,877000
anna dijkman,M,2020-10-26,NA,0,v,0,Journalist,NA,NA,NA,10/26/2020,1065000
anna drijver,Beau,2020-05-29,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,05/29/2020,808000
anna enquist,M,2020-04-09,NA,0,v,0,Schrijver/Kunstenaar,NA,NA,NA,04/09/2020,1018000
anna gimbrere,Op1,2020-05-30,anna gimbrere,0,v,0,Wetenschapper,Filosofie & Theologie,NA,NA,05/30/2020,1236000
anna gimbrere,Op1,2020-05-27,anna gimbrere,0,v,0,Wetenschapper,Filosofie & Theologie,NA,NA,05/27/2020,1199000
anna gimbrere,Op1,2020-03-03,anna gimbrere,0,v,0,Wetenschapper,Filosofie & Theologie,NA,NA,03/03/2020,740000
anna gimbrere,Op1,2020-09-16,anna gimbrere,0,v,0,Wetenschapper,Filosofie & Theologie,NA,NA,09/16/2020,771000
anna gimbrere,Op1,2020-09-03,anna gimbrere,0,v,0,Wetenschapper,Filosofie & Theologie,NA,NA,09/03/2020,825000
anna gimbrere,M,2021-02-03,anna gimbrere,0,v,0,Wetenschapper,Filosofie & Theologie,NA,NA,02/03/2021,1186000
anna gimbrere,M,2021-01-19,anna gimbrere,0,v,0,Wetenschapper,Filosofie & Theologie,NA,NA,01/19/2021,989000
anna gimbrere,Vooravond,2020-10-21,anna gimbrere,0,v,0,Wetenschapper,Filosofie & Theologie,NA,NA,10/21/2020,1190000
anna gimbrere,Vooravond,2020-10-06,anna gimbrere,0,v,0,Wetenschapper,Filosofie & Theologie,NA,NA,10/06/2020,976000
anna gimbrere,Vooravond,2021-03-09,anna gimbrere,0,v,0,Wetenschapper,Filosofie & Theologie,NA,NA,03/09/2021,1221000
anna gimbrere,Vooravond,2021-02-25,anna gimbrere,0,v,0,Wetenschapper,Filosofie & Theologie,NA,NA,02/25/2021,710000
anna gimbrere,Vooravond,2021-02-18,anna gimbrere,0,v,0,Wetenschapper,Filosofie & Theologie,NA,NA,02/18/2021,854000
anna gimbrere,Jinek,2021-02-09,anna gimbrere,0,v,0,Wetenschapper,Filosofie & Theologie,NA,NA,02/09/2021,977000
anna gimbrere,Jinek,2021-02-16,anna gimbrere,0,v,0,Wetenschapper,Filosofie & Theologie,NA,NA,02/16/2021,1203000
anna gimbrere,M,2020-04-23,anna gimbrere,0,v,0,Wetenschapper,Filosofie & Theologie,NA,NA,04/23/2020,896000
anna jans ramadanovic,M,2020-04-20,NA,1,v,0,Burger,NA,NA,NA,04/20/2020,1101000
anna nooshin,Vooravond,2020-09-09,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,09/09/2020,871000
anna nooshin,Vooravond,2021-02-25,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,02/25/2021,710000
anna yilmaz,Op1,2020-04-25,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,04/25/2020,1140000
annabel nanninga,Op1,2021-01-07,NA,0,v,0,Politiek,lk,NA,NA,01/07/2021,904000
anne marie jung,M,2020-11-24,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,11/24/2020,1122000
anne marie jung,Jinek,2020-10-09,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,10/09/2020,1317000
anne mieke king,Op1,2020-05-17,NA,0,v,0,Schrijver/Kunstenaar,NA,NA,NA,05/17/2020,1500000
anne scholte,Op1,2020-04-12,NA,1,v,0,Medisch personeel,NA,NA,NA,04/12/2020,1433000
anne wensing,Op1,2020-06-02,NA,1,v,0,Wetenschapper,Virologie,NA,NA,06/02/2020,1029000
anne wensing,Op1,2020-05-10,NA,1,v,0,Wetenschapper,Virologie,NA,NA,05/10/2020,1401000
anne wensing,Op1,2020-05-03,NA,1,v,0,Wetenschapper,Virologie,NA,NA,05/03/2020,1373000
anne wensing,Op1,2020-04-27,NA,1,v,0,Wetenschapper,Virologie,NA,NA,04/27/2020,1096000
anne wensing,Op1,2020-04-10,NA,1,v,0,Wetenschapper,Virologie,NA,NA,04/10/2020,1355000
anne wensing,Op1,2020-04-08,NA,1,v,0,Wetenschapper,Virologie,NA,NA,04/08/2020,1210000
anne wensing,Op1,2020-03-29,NA,1,v,0,Wetenschapper,Virologie,NA,NA,03/29/2020,1521000
anne wensing,Op1,2020-03-24,NA,1,v,0,Wetenschapper,Virologie,NA,NA,03/24/2020,1331000
anne wensing,Op1,2020-03-10,NA,1,v,0,Wetenschapper,Virologie,NA,NA,03/10/2020,701000
anne wensing,Op1,2021-01-16,NA,1,v,0,Wetenschapper,Virologie,NA,NA,01/16/2021,994000
anne wensing,Op1,2020-12-15,NA,1,v,0,Wetenschapper,Virologie,NA,NA,12/15/2020,802000
anne wensing,Op1,2020-10-27,NA,1,v,0,Wetenschapper,Virologie,NA,NA,10/27/2020,846000
anne wensing,Op1,2020-09-25,NA,1,v,0,Wetenschapper,Virologie,NA,NA,09/25/2020,803000
anne wensing,Op1,2020-09-22,NA,1,v,0,Wetenschapper,Virologie,NA,NA,09/22/2020,940000
anne wensing,Op1,2020-08-19,NA,1,v,0,Wetenschapper,Virologie,NA,NA,08/19/2020,919000
anne wensing,Op1,2020-08-05,NA,1,v,0,Wetenschapper,Virologie,NA,NA,08/05/2020,944000
anne wensing,Op1,2020-07-14,NA,1,v,0,Wetenschapper,Virologie,NA,NA,07/14/2020,1063000
anne wensing,Op1,2020-06-24,NA,1,v,0,Wetenschapper,Virologie,NA,NA,06/24/2020,920000
anne wensing,Op1,2021-02-23,NA,1,v,0,Wetenschapper,Virologie,NA,NA,02/23/2021,857000
anne wensing,Op1,2021-02-09,NA,1,v,0,Wetenschapper,Virologie,NA,NA,02/09/2021,1034000
annechien steenhuizen,Op1,2020-10-23,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,10/23/2020,823000
annelie de vries,Vooravond,2020-10-14,NA,0,v,0,Muzikant,NA,NA,NA,10/14/2020,1040000
annelie jager,Op1,2021-02-01,NA,0,v,0,Onderwijs,NA,NA,NA,02/01/2021,971000
annelies frantsen,Op1,2020-11-27,NA,0,v,0,Burger,NA,NA,NA,11/27/2020,974000
annelies thelosen,M,2020-04-20,NA,0,v,0,Burger,NA,NA,NA,04/20/2020,1101000
annemarie de kunder,Jinek,2020-10-19,NA,0,v,0,Journalist,NA,NA,NA,10/19/2020,847000
annemarie de kunder,Jinek,2020-10-21,NA,0,v,0,Journalist,NA,NA,NA,10/21/2020,617000
annemarie de vries,Op1,2020-10-15,NA,0,v,0,Burger,NA,NA,NA,10/15/2020,844000
annemarie penn,Op1,2020-06-20,NA,0,v,0,Politiek,lk,NA,NA,06/20/2020,1030000
annemarie van bellegem,Op1,2021-01-28,NA,0,v,0,Medisch personeel,NA,NA,NA,01/28/2021,903000
annemarie van gaal,Op1,2020-06-06,NA,0,v,0,Bedrijfsleven,NA,NA,NA,06/06/2020,1104000
annemarie van gaal,Op1,2021-01-07,NA,0,v,0,Bedrijfsleven,NA,NA,NA,01/07/2021,904000
annemarie van gaal,Op1,2021-03-11,NA,0,v,0,Bedrijfsleven,NA,NA,NA,03/11/2021,901000
annemiek bosma,Op1,2021-01-16,NA,0,v,0,Bedrijfsleven,NA,NA,NA,01/16/2021,994000
annemiek nooteboom,Op1,2020-04-20,NA,0,v,0,Medisch personeel,NA,NA,NA,04/20/2020,1241000
annemiek van de weg,M,2020-04-23,NA,0,v,0,Medisch personeel,NA,NA,NA,04/23/2020,896000
annemiek van der eijk,Op1,2020-09-11,NA,1,v,0,Medisch personeel,NA,NA,NA,09/11/2020,801000
annemiek van vleuten,M,2020-05-26,NA,0,v,0,Sporter,NA,NA,NA,05/26/2020,674000
annemieke bes,Op1,2020-07-15,NA,0,v,0,Sporter,NA,NA,NA,07/15/2020,938000
annerieke berg,Op1,2020-03-04,NA,0,v,0,Burger,NA,NA,NA,03/04/2020,763000
annette gerritsen,Op1,2020-03-06,NA,0,v,0,Sporter,NA,NA,NA,03/06/2020,619000
annette gerritsen,Jinek,2021-02-10,NA,0,v,0,Sporter,NA,NA,NA,02/10/2021,774000
anniko van santen,Op1,2020-09-02,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,09/02/2020,891000
anouk eigenraam,Op1,2020-03-19,NA,0,v,0,Journalist,NA,NA,NA,03/19/2020,1102000
antoin peeters,Beau,2020-07-07,NA,0,m,0,Journalist,NA,NA,NA,07/07/2020,714000
antoin peeters,Jinek,2021-03-11,NA,0,m,0,Journalist,NA,NA,NA,03/11/2021,889000
antoine bodar,Op1,2020-12-21,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,12/21/2020,933000
antoine bodar,Op1,2020-08-25,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,08/25/2020,795000
antoinette beumer,Op1,2020-05-23,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,05/23/2020,1272000
antoinette hertsenberg,Op1,2020-05-17,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,05/17/2020,1500000
antoinette hertsenberg,Jinek,2020-03-18,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,03/18/2020,825000
antoinnette scheulderman,M,2020-11-05,antoinnette scheulderman,0,v,0,Mediapersoonlijkheid,NA,NA,NA,11/05/2020,1042000
antoinnette scheulderman,Jinek,2020-03-27,antoinnette scheulderman,0,v,0,Mediapersoonlijkheid,NA,NA,NA,03/27/2020,1186000
antoinnette scheulderman,DWDD,2020-02-27,antoinnette scheulderman,0,v,0,Mediapersoonlijkheid,NA,NA,NA,02/27/2020,1135000
antoinnette scheulderman,Jinek,2021-02-03,antoinnette scheulderman,0,v,0,Mediapersoonlijkheid,NA,NA,NA,02/03/2021,742000
arendo joustra,Op1,2020-04-09,NA,0,m,0,Journalist,NA,NA,NA,04/09/2020,1317000
arendo joustra,Op1,2020-11-26,NA,0,m,0,Journalist,NA,NA,NA,11/26/2020,905000
arendo joustra,Op1,2020-11-04,NA,0,m,0,Journalist,NA,NA,NA,11/04/2020,1016000
arendo joustra,Op1,2021-03-11,NA,0,m,0,Journalist,NA,NA,NA,03/11/2021,901000
arie boomsma,Op1,2020-05-19,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,05/19/2020,958000
arie boomsma,Op1,2020-05-07,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,05/07/2020,1112000
arie boomsma,Op1,2021-01-11,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,01/11/2021,1046000
arie boomsma,M,2020-05-28,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,05/28/2020,810000
arie slob,Op1,2020-05-11,NA,1,m,0,Politiek,NA,NA,NA,05/11/2020,1143000
arie slob,Op1,2020-04-21,NA,1,m,0,Politiek,NA,NA,NA,04/21/2020,1083000
arie slob,Op1,2020-03-24,NA,1,m,0,Politiek,NA,NA,NA,03/24/2020,1331000
arie slob,Op1,2020-03-23,NA,1,m,0,Politiek,NA,NA,NA,03/23/2020,1474000
arie slob,Op1,2021-01-31,NA,1,m,0,Politiek,NA,NA,NA,01/31/2021,1137000
arie slob,Op1,2021-01-17,NA,1,m,0,Politiek,NA,NA,NA,01/17/2021,1407000
arie slob,Op1,2020-12-14,NA,1,m,0,Politiek,NA,NA,NA,12/14/2020,1029000
arie slob,Op1,2020-10-01,NA,1,m,0,Politiek,NA,NA,NA,10/01/2020,895000
arie slob,Op1,2020-08-17,NA,1,m,0,Politiek,NA,NA,NA,08/17/2020,944000
arie slob,M,2021-02-08,NA,1,m,0,Politiek,NA,NA,NA,02/08/2021,1074000
arie slob,M,2020-11-05,NA,1,m,0,Politiek,NA,NA,NA,11/05/2020,1042000
arie slob,Jinek,2021-02-12,NA,1,m,0,Politiek,NA,NA,NA,02/12/2021,1171000
arie slob,Jinek,2020-04-01,NA,1,m,0,Politiek,NA,NA,NA,04/01/2020,843000
arie trouwborst,Jinek,2020-09-15,NA,0,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,09/15/2020,718000
aris prins,Op1,2020-03-15,NA,1,m,0,Medisch personeel,NA,NA,NA,03/15/2020,1296000
arjan dwarshuis,M,2020-06-23,NA,0,m,0,Burger,NA,NA,NA,06/23/2020,603000
arjan dwarshuis,M,2020-04-08,NA,0,m,0,Burger,NA,NA,NA,04/08/2020,1042000
arjan noorlander,Op1,2020-07-20,NA,0,m,0,Journalist,NA,NA,NA,07/20/2020,1110000
arjan noorlander,M,2020-05-08,NA,0,m,0,Journalist,NA,NA,NA,05/08/2020,815000
arjan postma,Op1,2020-09-09,NA,0,m,0,Niet-wetenschappelijk expert,NA,NA,NA,09/09/2020,893000
arjan postma,Op1,2021-02-09,NA,0,m,0,Niet-wetenschappelijk expert,NA,NA,NA,02/09/2021,1034000
arjan postma,Op1,2021-03-02,NA,0,m,0,Niet-wetenschappelijk expert,NA,NA,NA,03/02/2021,860000
arjan postma,Beau,2020-05-27,NA,0,m,0,Niet-wetenschappelijk expert,NA,NA,NA,05/27/2020,888000
arjan van den broek,Op1,2020-09-08,NA,1,v,0,Medisch personeel,NA,NA,NA,09/08/2020,743000
arjen lubach,Op1,2020-08-19,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,08/19/2020,919000
arjen lubach,DWDD,2020-02-28,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,02/28/2020,1335000
arjen lubach,Vooravond,2021-03-05,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,03/05/2021,787000
arjen lubach,Op1,2021-02-05,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,02/05/2021,1072000
arjen lubach,Jinek,2020-09-17,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,09/17/2020,571000
arjon tieman,Op1,2021-01-27,NA,0,m,0,Jurist,NA,NA,NA,01/27/2021,1034000
arlette schijns,Op1,2020-03-05,NA,0,v,0,Burger,NA,NA,NA,03/05/2020,769000
arman avsaroglu,M,2020-06-26,NA,0,m,1,Journalist,NA,NA,NA,06/26/2020,635000
arne popma,M,2021-01-21,NA,1,v,0,Wetenschapper,Andere medische wetenschappen,NA,NA,01/21/2021,1018000
arnold bosman,Jinek,2020-10-22,NA,1,m,0,Niet-wetenschappelijk expert,NA,NA,NA,10/22/2020,817000
