mtype,id,date,publisher
Online,3282966,2021-02-16,NU.nl
Online,2770968,2021-01-29,NOS nieuws
Online,3276829,2021-02-11,NU.nl
Online,3033205,2021-01-22,NU.nl
Online,3283091,2021-02-15,NU.nl
Online,3033273,2021-01-22,NU.nl
Online,3283140,2021-02-15,NU.nl
Online,3283175,2021-02-15,NU.nl
Online,3277036,2021-02-10,NU.nl
Online,3277038,2021-02-10,NU.nl
Online,2865407,2021-02-25,NOS nieuws
Online,2865418,2021-02-25,NOS nieuws
Online,2865433,2021-02-25,NOS nieuws
Online,3033377,2021-01-21,NU.nl
Online,2865460,2021-02-25,Nieuwsuur
Online,3277108,2021-02-09,NU.nl
Online,3277144,2021-02-09,NU.nl
Online,3033506,2021-01-20,NU.nl
Online,3035567,2021-01-06,NU.nl
Online,3287475,2021-02-28,NOS liveblog
Online,3287477,2021-02-28,NOS liveblog
Online,3287479,2021-02-28,NOS liveblog
Online,3033562,2021-01-20,NU.nl
Online,3033581,2021-01-20,NU.nl
Online,3287533,2021-02-27,NOS liveblog
Online,3287535,2021-02-27,NOS liveblog
Online,3287537,2021-02-27,NOS liveblog
Online,3287541,2021-02-27,NOS liveblog
Online,3287565,2021-02-27,NOS nieuws
Online,3287578,2021-02-27,Nieuwsuur
Online,3035680,2021-01-05,NU.nl
Online,2865703,2021-02-21,NOS nieuws
Online,3287618,2021-02-26,NOS liveblog
Online,3287644,2021-02-26,NOS nieuws
Online,3287659,2021-02-26,Nieuwsuur
Online,2771636,2021-01-20,Nieuwsuur
Online,2771641,2021-01-19,NOS nieuws
Online,2865851,2021-02-19,NOS nieuws
Online,2771661,2021-01-19,NOS nieuws
Online,2771686,2021-01-19,NOS nieuws
Online,3031787,2021-02-01,NU.nl
Online,3277603,2021-02-05,NU.nl
Online,3035948,2021-01-02,NU.nl
Online,2865971,2021-02-17,NOS nieuws
Online,2865981,2021-02-17,NOS nieuws
Online,2769794,2021-02-15,NOS nieuws
Online,2771888,2021-01-15,NOS nieuws
Online,3031992,2021-01-31,NU.nl
Online,3277758,2021-02-05,NU.nl
Online,2769860,2021-02-14,NOS nieuws
Online,2771926,2021-01-15,NOS nieuws
Online,2772001,2021-01-14,NOS nieuws
Online,3034203,2021-01-15,NU.nl
Online,3282045,2021-02-24,NU.nl
Online,2772111,2021-01-12,NOS nieuws
Online,3032209,2021-01-29,NU.nl
Online,3032217,2021-01-29,NU.nl
Online,3034300,2021-01-14,NU.nl
Online,2770124,2021-02-10,NOS nieuws
Online,3032268,2021-01-29,NU.nl
Online,2770168,2021-02-10,NOS nieuws
Online,2772218,2021-01-11,Nieuwsuur
Online,3278072,2021-02-02,NU.nl
Online,3278094,2021-02-02,NU.nl
Online,2770205,2021-02-10,Nieuwsuur
Online,3278112,2021-02-02,NU.nl
Online,2772302,2021-01-09,NOS nieuws
Online,2772303,2021-01-09,NOS nieuws
Online,2772311,2021-01-09,NOS nieuws
Online,3032413,2021-01-28,NU.nl
Online,3032437,2021-01-28,NU.nl
Online,2770311,2021-02-08,NOS nieuws
Online,2778503,2021-01-19,NOS liveblog
Online,2778509,2021-01-19,NOS liveblog
Online,3034505,2021-01-13,NU.nl
Online,2770321,2021-02-08,NOS nieuws
Online,3287667,2021-02-25,Nieuwsuur
Online,2778519,2021-01-19,NOS liveblog
Online,2770347,2021-02-08,Nieuwsuur
Online,2772404,2021-01-08,NOS nieuws
Online,2770386,2021-02-07,NOS nieuws
Online,3288534,2021-02-27,NU.nl
Online,3034590,2021-01-13,NU.nl
Online,2778611,2021-01-13,NOS liveblog
Online,3282432,2021-02-20,NU.nl
Online,3034658,2021-01-12,NU.nl
Online,2778661,2021-01-10,NOS liveblog
Online,3034661,2021-01-12,NU.nl
Online,3034663,2021-01-12,NU.nl
Online,2778687,2021-01-08,NOS liveblog
Online,3282501,2021-02-19,NU.nl
Online,2770526,2021-02-05,NOS nieuws
Online,3032678,2021-01-26,NU.nl
Online,3034744,2021-01-12,NU.nl
Online,2778758,2021-01-05,NOS liveblog
Online,2772618,2021-01-05,NOS nieuws
Online,2770573,2021-02-04,NOS nieuws
Online,2772642,2021-01-04,NOS nieuws
Online,2772648,2021-01-04,NOS nieuws
Online,2772668,2021-01-04,NOS nieuws
Online,2770621,2021-02-03,NOS nieuws
Online,2770654,2021-02-03,NOS nieuws
Online,3276516,2021-02-13,NU.nl
Online,2770755,2021-02-02,Nieuwsuur
Online,3032898,2021-01-25,NU.nl
Online,3034951,2021-01-10,NU.nl
Online,3288923,2021-02-23,NU.nl
Online,3288927,2021-02-23,NU.nl
Online,3276650,2021-02-12,NU.nl
Online,3276682,2021-02-12,NU.nl
Online,2770892,2021-01-30,NOS nieuws
Online,3276774,2021-02-11,NU.nl
Online,3035849,2021-01-03,NU.nl
Online,2770640,2021-02-03,NOS nieuws
Online,3277995,2021-02-03,NU.nl
Online,3033568,2021-01-20,NU.nl
Online,6265857,2021-03-06,NOS liveblog
Online,6265865,2021-03-06,NOS liveblog
Online,6265878,2021-03-06,NOS nieuws
Online,6266016,2021-03-05,NOS liveblog
Online,6266020,2021-03-05,NOS liveblog
Online,6290452,2021-03-02,NOS nieuws
Online,6290328,2021-03-02,Nieuwsuur
Online,6290330,2021-03-02,NOS liveblog
Online,6290331,2021-03-02,NOS liveblog
Online,6290334,2021-03-02,NOS liveblog
Online,6290336,2021-03-02,NOS liveblog
Online,6290341,2021-03-02,NOS liveblog
Online,6290342,2021-03-02,NOS liveblog
Online,6290491,2021-03-02,Nieuwsuur
Online,6290495,2021-03-01,NOS liveblog
Online,6290497,2021-03-01,NOS liveblog
Online,6290500,2021-03-01,NOS liveblog
Online,6290502,2021-03-01,NOS liveblog
Online,6290506,2021-03-01,NOS liveblog
Online,6290509,2021-03-01,NOS nieuws
Online,6265665,2021-03-09,NOS nieuws
Online,6265721,2021-03-08,NOS liveblog
Online,6265725,2021-03-08,NOS liveblog
Online,6266047,2021-03-05,NOS nieuws
Online,6266054,2021-03-04,NOS liveblog
Online,6266058,2021-03-04,NOS liveblog
Online,6266060,2021-03-04,NOS liveblog
Online,6266065,2021-03-04,NOS liveblog
Online,6296251,2021-03-10,NU.nl
Online,6297379,2021-03-14,NU.nl
Online,6296393,2021-03-10,NU.nl
Online,6296464,2021-03-09,NU.nl
Online,6297647,2021-03-12,NU.nl
Online,6296636,2021-03-09,NU.nl
Online,6297165,2021-03-15,NU.nl
Online,6297720,2021-03-12,NU.nl
Online,6296708,2021-03-07,NU.nl
Online,3287143,2021-03-04,NOS liveblog
Online,3287146,2021-03-04,NOS liveblog
Online,3287147,2021-03-04,NOS liveblog
Online,3287149,2021-03-04,NOS liveblog
Online,3287150,2021-03-04,NOS liveblog
Online,3287151,2021-03-04,NOS liveblog
Online,3287153,2021-03-04,NOS liveblog
Online,3287199,2021-03-04,NOS nieuws
Online,3287210,2021-03-04,NOS nieuws
Online,3287219,2021-03-04,NOS nieuws
Online,3287240,2021-03-04,Nieuwsuur
Online,3287246,2021-03-03,NOS liveblog
Online,3287249,2021-03-03,NOS liveblog
Online,3287255,2021-03-03,NOS liveblog
Online,3287281,2021-03-03,NOS nieuws
Online,3287296,2021-03-03,NOS nieuws
Online,3287322,2021-03-02,NOS liveblog
Online,3287348,2021-03-02,NOS nieuws
Online,3287388,2021-03-01,NOS liveblog
Online,3287394,2021-03-01,NOS liveblog
Online,3287397,2021-03-01,NOS liveblog
Online,3287400,2021-03-01,NOS nieuws
Online,3287448,2021-03-01,NOS nieuws
Online,6264513,2021-03-03,NOS liveblog
Online,6264515,2021-03-03,NOS liveblog
Online,6264568,2021-03-03,Nieuwsuur
Online,6264406,2021-03-04,NOS liveblog
Online,6264410,2021-03-04,NOS liveblog
Online,6264413,2021-03-04,NOS liveblog
Online,6264415,2021-03-04,NOS liveblog
Online,6265356,2021-03-11,NOS liveblog
Online,6265357,2021-03-11,NOS liveblog
Online,6265360,2021-03-11,NOS liveblog
Online,6265361,2021-03-11,NOS liveblog
Online,6265372,2021-03-12,Nieuwsuur
Online,6265243,2021-03-13,NOS liveblog
Online,6265248,2021-03-13,NOS liveblog
Online,6265250,2021-03-13,NOS liveblog
Online,6265252,2021-03-13,NOS liveblog
Online,6265304,2021-03-12,NOS liveblog
Online,6265174,2021-03-14,NOS liveblog
Online,6265181,2021-03-14,NOS liveblog
Online,6265186,2021-03-15,Nieuwsuur
Online,6265217,2021-03-14,Nieuwsuur
Online,6264956,2021-03-16,NOS nieuws
Online,6264989,2021-03-15,NOS liveblog
Online,6264739,2021-03-04,NOS liveblog
Online,6264746,2021-03-04,NOS liveblog
Online,6264750,2021-03-04,NOS liveblog
Online,6264752,2021-03-04,NOS liveblog
Online,6264760,2021-03-04,Nieuwsuur
Online,6264827,2021-03-17,NOS liveblog
Online,6264914,2021-03-16,NOS liveblog
Online,6264923,2021-03-16,NOS liveblog
Online,6265629,2021-03-09,NOS liveblog
Online,6265631,2021-03-09,NOS liveblog
Online,6265632,2021-03-09,NOS liveblog
Online,6265434,2021-03-10,NOS liveblog
Online,6265440,2021-03-10,NOS liveblog
Online,6265465,2021-03-10,NOS liveblog
Online,6264584,2021-03-05,NOS liveblog
Online,6264585,2021-03-05,NOS liveblog
Online,6265798,2021-03-07,NOS liveblog
Online,6314817,2021-03-17,NU.nl
Online,6314818,2021-03-17,NU.nl
Online,6314819,2021-03-17,NU.nl
Online,6314821,2021-03-17,NU.nl
Online,6314827,2021-03-17,NU.nl
Online,6314830,2021-03-17,NU.nl
Online,6314836,2021-03-17,NU.nl
Online,6314873,2021-03-17,NU.nl
Online,6314952,2021-03-17,NU.nl
Online,6314979,2021-03-17,NU.nl
Online,3282954,2021-02-16,NU.nl
Online,6297686,2021-03-12,NU.nl
Online,3289208,2021-03-04,NU.nl
Online,2865414,2021-02-25,NOS nieuws
Online,6297883,2021-03-12,NU.nl
Online,2865470,2021-02-24,NOS nieuws
Online,6297931,2021-03-11,NU.nl
Online,6265169,2021-03-15,NOS nieuws
Online,2865496,2021-02-24,NOS nieuws
Online,6265191,2021-03-14,NOS nieuws
Online,2865621,2021-02-22,NOS nieuws
Online,6298070,2021-03-08,NU.nl
Online,6298071,2021-03-08,NU.nl
Online,3287516,2021-02-28,NOS nieuws
Online,6298083,2021-03-08,NU.nl
Online,6298084,2021-03-08,NU.nl
Online,6265324,2021-03-12,NOS nieuws
Online,6265329,2021-03-12,NOS nieuws
Online,6265342,2021-03-12,NOS nieuws
Online,2865696,2021-02-21,NOS nieuws
Online,6298146,2021-03-08,NU.nl
Online,3287601,2021-02-26,NOS nieuws
Online,3287605,2021-02-26,NOS nieuws
Online,6298164,2021-03-08,NU.nl
Online,2865748,2021-02-20,NOS nieuws
Online,2865770,2021-02-20,NOS nieuws
Online,3287664,2021-02-25,NOS nieuws
Online,2865813,2021-02-19,NOS nieuws
Online,6296233,2021-03-10,NU.nl
Online,6298295,2021-03-08,NU.nl
Online,2865892,2021-02-18,NOS nieuws
Online,6296412,2021-03-10,NU.nl
Online,6265766,2021-03-08,NOS nieuws
Online,6265883,2021-03-06,NOS nieuws
Online,6290456,2021-03-02,NOS nieuws
Online,6296643,2021-03-09,NU.nl
Online,6290556,2021-03-01,NOS nieuws
Online,3282104,2021-02-23,NU.nl
Online,6266044,2021-03-05,NOS nieuws
Online,6296779,2021-03-07,NU.nl
Online,3282136,2021-02-23,NU.nl
Online,6296805,2021-03-06,NU.nl
Online,3282158,2021-02-23,NU.nl
Online,3288313,2021-03-02,NU.nl
Online,3282172,2021-02-23,NU.nl
Online,3288362,2021-03-02,NU.nl
Online,6296970,2021-03-05,NU.nl
Online,3282344,2021-02-20,NU.nl
Online,3282449,2021-02-19,NU.nl
Online,3288607,2021-02-27,NU.nl
Online,3288618,2021-02-26,NU.nl
Online,3282526,2021-02-19,NU.nl
Online,6297290,2021-03-15,NU.nl
Online,6264758,2021-03-04,NOS nieuws
Online,6297555,2021-03-13,NU.nl
Online,3288842,2021-02-25,NU.nl
Online,3288884,2021-02-25,NU.nl
Online,3288925,2021-02-23,NU.nl
Online,3288992,2021-02-22,NU.nl
Online,2865863,2021-02-19,NOS nieuws
Online,2769793,2021-02-15,NOS nieuws
Online,6296592,2021-03-09,NU.nl
Online,6296745,2021-03-07,NU.nl
Online,2770209,2021-02-09,NOS nieuws
Online,2770217,2021-02-09,NOS nieuws
Online,3032377,2021-01-28,NU.nl
Online,3282731,2021-02-17,NU.nl
Online,3034205,2021-01-15,NU.nl
Online,6290555,2021-03-01,NOS nieuws
Online,2772120,2021-01-12,NOS nieuws
Online,6315214,2021-03-16,NU.nl
Online,2772256,2021-01-10,NOS nieuws
Online,2771642,2021-01-19,NOS nieuws
Online,2771670,2021-01-19,NOS nieuws
Online,3276589,2021-02-13,NU.nl
Online,3034085,2021-01-16,NU.nl
Online,6314996,2021-03-16,NU.nl
Online,6297655,2021-03-12,NU.nl
Online,3276873,2021-02-11,NU.nl
Online,2771117,2021-01-27,NOS nieuws
Online,6297599,2021-03-13,NU.nl
Online,6298020,2021-03-11,NU.nl
Online,3277138,2021-02-09,NU.nl
Online,3277180,2021-02-09,NU.nl
Online,3277263,2021-02-08,NU.nl
Online,3277297,2021-02-08,NU.nl
Online,3277315,2021-02-08,NU.nl
Online,3277326,2021-02-08,NU.nl
Online,3033653,2021-01-19,NU.nl
Online,3287652,2021-02-26,NOS nieuws
Online,2771571,2021-01-20,NOS nieuws
Online,6265137,2021-03-15,NOS nieuws
Online,3276816,2021-02-11,NU.nl
Online,3276852,2021-02-11,NU.nl
Online,3035190,2021-01-08,NU.nl
Online,3033171,2021-01-22,NU.nl
Online,3035241,2021-01-08,NU.nl
Online,3033199,2021-01-22,NU.nl
Online,2771097,2021-01-27,NOS nieuws
Online,2771105,2021-01-27,NOS nieuws
Online,3033265,2021-01-22,NU.nl
Online,2771135,2021-01-27,NOS nieuws
Online,3277009,2021-02-10,NU.nl
Online,3033337,2021-01-21,NU.nl
Online,2865403,2021-02-25,NOS nieuws
Online,2771211,2021-01-26,NOS nieuws
Online,3035431,2021-01-06,NU.nl
Online,2771254,2021-01-25,NOS nieuws
Online,2771299,2021-01-24,NOS nieuws
Online,3035499,2021-01-06,NU.nl
Online,2771313,2021-01-24,NOS nieuws
Online,3288273,2021-03-02,NU.nl
Online,2865538,2021-02-24,Nieuwsuur
Online,2865558,2021-02-23,NOS nieuws
Online,3033527,2021-01-20,NU.nl
Online,2771399,2021-01-23,Nieuwsuur
Online,3033553,2021-01-20,NU.nl
Online,2865620,2021-02-23,Nieuwsuur
Online,2771415,2021-01-22,NOS nieuws
Online,3033556,2021-01-20,NU.nl
Online,3287534,2021-02-27,NOS liveblog
Online,3287538,2021-02-27,NOS liveblog
Online,3287542,2021-02-27,NOS liveblog
Online,3287543,2021-02-27,NOS liveblog
Online,3287547,2021-02-27,NOS nieuws
Online,3035646,2021-01-05,NU.nl
Online,2771468,2021-01-22,Nieuwsuur
Online,2771485,2021-01-21,NOS nieuws
Online,3287611,2021-02-26,NOS liveblog
Online,3287613,2021-02-26,NOS liveblog
Online,3287614,2021-02-26,NOS liveblog
Online,3287616,2021-02-26,NOS liveblog
Online,3287617,2021-02-26,NOS liveblog
Online,3287623,2021-02-26,NOS nieuws
Online,3287625,2021-02-26,NOS nieuws
Online,3287660,2021-02-26,Nieuwsuur
Online,2865784,2021-02-20,Nieuwsuur
Online,2771588,2021-01-20,NOS nieuws
Online,3277450,2021-02-07,NU.nl
Online,3277452,2021-02-07,NU.nl
Online,2865805,2021-02-19,NOS nieuws
Online,3033767,2021-01-19,NU.nl
Online,2865852,2021-02-19,NOS nieuws
Online,2865879,2021-02-18,NOS liveblog
Online,3033830,2021-01-18,NU.nl
Online,2771747,2021-01-18,NOS nieuws
Online,2865970,2021-02-17,NOS nieuws
Online,3031864,2021-02-01,NU.nl
Online,3277643,2021-02-05,NU.nl
Online,3033962,2021-01-17,NU.nl
Online,3033963,2021-01-17,NU.nl
Online,2771849,2021-01-16,NOS nieuws
Online,3277707,2021-02-05,NU.nl
Online,2771853,2021-01-16,NOS nieuws
Online,3031959,2021-01-31,NU.nl
Online,3277720,2021-02-05,NU.nl
Online,2771901,2021-01-15,NOS nieuws
Online,2771903,2021-01-15,NOS nieuws
Online,3034076,2021-01-16,NU.nl
Online,3277799,2021-02-04,NU.nl
Online,3034097,2021-01-16,NU.nl
Online,2771960,2021-01-14,NOS nieuws
Online,3032067,2021-01-30,NU.nl
Online,2771995,2021-01-14,NOS nieuws
Online,2772005,2021-01-14,NOS nieuws
Online,3034159,2021-01-15,NU.nl
Online,3281967,2021-02-24,NU.nl
Online,3288119,2021-03-03,NU.nl
Online,3034193,2021-01-15,NU.nl
Online,2772055,2021-01-13,NOS nieuws
Online,3034207,2021-01-15,NU.nl
Online,2778224,2021-02-04,NOS liveblog
Online,3034231,2021-01-15,NU.nl
Online,3282049,2021-02-24,NU.nl
Online,2772129,2021-01-12,NOS nieuws
Online,3278015,2021-02-03,NU.nl
Online,3032275,2021-01-29,NU.nl
Online,2772185,2021-01-11,NOS nieuws
Online,2772220,2021-01-11,Nieuwsuur
Online,3282196,2021-02-23,NU.nl
Online,2770210,2021-02-09,NOS nieuws
Online,2770216,2021-02-09,NOS nieuws
Online,3034429,2021-01-14,NU.nl
Online,2778430,2021-01-23,NOS liveblog
Online,2770243,2021-02-09,NOS nieuws
Online,3278149,2021-02-02,NU.nl
Online,3288394,2021-03-02,NU.nl
Online,2772306,2021-01-09,NOS nieuws
Online,2778465,2021-01-21,NOS liveblog
Online,3032428,2021-01-28,NU.nl
Online,2772342,2021-01-09,NOS nieuws
Online,2772412,2021-01-08,Nieuwsuur
Online,3032530,2021-01-27,NU.nl
Online,3282463,2021-02-19,NU.nl
Online,2772516,2021-01-06,NOS nieuws
Online,3032620,2021-01-27,NU.nl
Online,2772532,2021-01-06,NOS nieuws
Online,3034716,2021-01-12,NU.nl
Online,2770530,2021-02-05,Nieuwsuur
Online,3282530,2021-02-19,NU.nl
Online,3282536,2021-02-19,NU.nl
Online,3282542,2021-02-19,NU.nl
Online,2770570,2021-02-04,NOS nieuws
Online,3034764,2021-01-12,NU.nl
Online,2770588,2021-02-04,NOS nieuws
Online,2772651,2021-01-04,NOS nieuws
Online,2770705,2021-02-02,NOS nieuws
Online,2772779,2021-01-02,Nieuwsuur
Online,3032886,2021-01-25,NU.nl
Online,2770754,2021-02-02,Nieuwsuur
Online,3035385,2021-01-07,NU.nl
Online,3282826,2021-02-17,NU.nl
Online,3276719,2021-02-12,NU.nl
Online,3035088,2021-01-09,NU.nl
Online,2770908,2021-01-30,NOS nieuws
Online,3276483,2021-02-13,NU.nl
Online,3277562,2021-02-06,NU.nl
Online,3277288,2021-02-08,NU.nl
Online,3031985,2021-01-31,NU.nl
Online,3282419,2021-02-20,NU.nl
Online,3283002,2021-02-16,NU.nl
Online,2865789,2021-02-19,NOS nieuws
Online,3033224,2021-01-22,NU.nl
Online,3032208,2021-01-29,NU.nl
Online,3278101,2021-02-02,NU.nl
Online,3276635,2021-02-12,NU.nl
Online,3277685,2021-02-05,NU.nl
Online,3034396,2021-01-14,NU.nl
Online,6296612,2021-03-09,NU.nl
Online,6297153,2021-03-04,NU.nl
Online,6297763,2021-03-12,NU.nl
Online,6297368,2021-03-14,NU.nl
Online,6265856,2021-03-06,NOS liveblog
Online,6265859,2021-03-06,NOS liveblog
Online,6265861,2021-03-06,NOS liveblog
Online,6265862,2021-03-06,NOS liveblog
Online,6265863,2021-03-06,NOS liveblog
Online,6265892,2021-03-06,NOS nieuws
Online,6266019,2021-03-05,NOS liveblog
Online,6266024,2021-03-05,NOS liveblog
Online,6266025,2021-03-05,NOS liveblog
Online,6266027,2021-03-05,NOS liveblog
Online,6265852,2021-03-06,NOS liveblog
Online,6266055,2021-03-04,NOS liveblog
Online,6266059,2021-03-04,NOS liveblog
Online,6266062,2021-03-04,NOS liveblog
Online,6266063,2021-03-04,NOS liveblog
Online,6266068,2021-03-05,Nieuwsuur
Online,3287154,2021-03-04,NOS liveblog
Online,3287176,2021-03-04,NOS nieuws
Online,3287181,2021-03-04,NOS nieuws
Online,3287247,2021-03-03,NOS liveblog
Online,3287297,2021-03-03,NOS nieuws
Online,3287319,2021-03-03,Nieuwsuur
Online,3287328,2021-03-02,NOS liveblog
Online,3287334,2021-03-02,NOS liveblog
Online,3287398,2021-03-01,NOS liveblog
Online,3287417,2021-03-01,NOS nieuws
Online,3287447,2021-03-01,NOS nieuws
Online,3287458,2021-03-01,NOS nieuws
Online,3287465,2021-03-01,NOS nieuws
Online,6265616,2021-03-10,NOS nieuws
Online,6265620,2021-03-10,Nieuwsuur
Online,6265624,2021-03-09,NOS liveblog
Online,6265627,2021-03-09,NOS liveblog
Online,6265630,2021-03-09,NOS liveblog
Online,6265438,2021-03-10,NOS liveblog
Online,6265442,2021-03-10,NOS liveblog
Online,6265446,2021-03-10,NOS liveblog
Online,6265447,2021-03-10,NOS liveblog
Online,6265451,2021-03-11,Nieuwsuur
Online,6265458,2021-03-10,NOS liveblog
Online,6265477,2021-03-10,NOS nieuws
Online,6265373,2021-03-12,Nieuwsuur
Online,6265733,2021-03-09,Nieuwsuur
Online,6265767,2021-03-08,NOS nieuws
Online,6265776,2021-03-08,Nieuwsuur
Online,6265777,2021-03-08,Nieuwsuur
Online,6265800,2021-03-07,NOS liveblog
Online,6265802,2021-03-07,NOS liveblog
Online,6265816,2021-03-07,NOS nieuws
Online,6265176,2021-03-14,NOS liveblog
Online,6265222,2021-03-13,Nieuwsuur
Online,6265239,2021-03-13,NOS liveblog
Online,6265241,2021-03-13,NOS liveblog
Online,6265246,2021-03-13,NOS liveblog
Online,6265311,2021-03-12,NOS liveblog
Online,6265317,2021-03-12,NOS nieuws
Online,6264833,2021-03-17,NOS liveblog
Online,6264869,2021-03-17,NOS nieuws
Online,6264891,2021-03-17,NOS nieuws
Online,6264924,2021-03-16,NOS liveblog
Online,6264926,2021-03-16,NOS liveblog
Online,6265634,2021-03-09,NOS liveblog
Online,6265714,2021-03-08,NOS liveblog
Online,6265729,2021-03-09,Nieuwsuur
Online,6265730,2021-03-09,Nieuwsuur
Online,6264954,2021-03-16,NOS nieuws
Online,6290343,2021-03-02,NOS liveblog
Online,6290493,2021-03-02,Nieuwsuur
Online,6290501,2021-03-01,NOS liveblog
Online,6290503,2021-03-01,NOS liveblog
Online,6290543,2021-03-01,NOS nieuws
Online,6264409,2021-03-04,NOS liveblog
Online,6264411,2021-03-04,NOS liveblog
Online,6264460,2021-03-04,NOS nieuws
Online,6264470,2021-03-04,NOS nieuws
Online,6264505,2021-03-03,NOS liveblog
Online,6264511,2021-03-03,NOS liveblog
Online,6264738,2021-03-04,NOS liveblog
Online,6264740,2021-03-04,NOS liveblog
Online,6264826,2021-03-17,NOS liveblog
Online,6264828,2021-03-17,NOS liveblog
Online,6264577,2021-03-05,NOS liveblog
Online,6264578,2021-03-05,NOS liveblog
Online,6315031,2021-03-16,NU.nl
Online,6314822,2021-03-17,NU.nl
Online,6314895,2021-03-17,NU.nl
Online,6314920,2021-03-17,NU.nl
Online,6314925,2021-03-17,NU.nl
Online,6314951,2021-03-17,NU.nl
Online,6314980,2021-03-17,NU.nl
Online,6297631,2021-03-12,NU.nl
Online,3282983,2021-02-16,NU.nl
Online,2865395,2021-02-25,NOS nieuws
Online,2865412,2021-02-25,NOS nieuws
Online,2865416,2021-02-25,NOS nieuws
Online,6265115,2021-03-15,NOS nieuws
Online,6265131,2021-03-15,NOS nieuws
Online,2865475,2021-02-24,NOS nieuws
Online,2865543,2021-02-23,NOS nieuws
Online,6265257,2021-03-13,NOS nieuws
Online,2865625,2021-02-22,NOS nieuws
Online,6298078,2021-03-08,NU.nl
Online,6298079,2021-03-08,NU.nl
Online,6265484,2021-03-10,NOS nieuws
Online,2865811,2021-02-19,NOS nieuws
Online,2865865,2021-02-19,NOS nieuws
Online,6265608,2021-03-10,NOS nieuws
Online,6265692,2021-03-09,NOS nieuws
Online,6296439,2021-03-09,NU.nl
Online,6296477,2021-03-09,NU.nl
Online,6290480,2021-03-02,NOS nieuws
Online,3281994,2021-02-24,NU.nl
Online,6296654,2021-03-09,NU.nl
Online,6296659,2021-03-08,NU.nl
Online,3282005,2021-02-24,NU.nl
Online,3288201,2021-03-03,NU.nl
Online,6266049,2021-03-05,NOS nieuws
Online,3282126,2021-02-23,NU.nl
Online,3282128,2021-02-23,NU.nl
Online,3282130,2021-02-23,NU.nl
Online,6296872,2021-03-06,NU.nl
Online,6296929,2021-03-05,NU.nl
Online,3282369,2021-02-20,NU.nl
Online,3288528,2021-02-27,NU.nl
Online,6297096,2021-03-05,NU.nl
Online,3288701,2021-02-26,NU.nl
Online,6264480,2021-03-04,NOS nieuws
Online,6297252,2021-03-15,NU.nl
Online,6297309,2021-03-14,NU.nl
Online,6297337,2021-03-14,NU.nl
Online,6264731,2021-03-05,NOS nieuws
Online,6297506,2021-03-14,NU.nl
Online,3288853,2021-02-25,NU.nl
Online,3288909,2021-02-25,NU.nl
Online,3288931,2021-02-23,NU.nl
Online,6264524,2021-03-03,NOS nieuws
Online,6264761,2021-03-03,NOS nieuws
Online,2770990,2021-01-29,NOS nieuws
Online,6264948,2021-03-16,NOS nieuws
Online,3276925,2021-02-10,NU.nl
Online,6264965,2021-03-16,NOS nieuws
Online,3276978,2021-02-10,NU.nl
Online,2771182,2021-01-26,NOS nieuws
Online,2865397,2021-02-25,NOS nieuws
Online,3033366,2021-01-21,NU.nl
Online,3277105,2021-02-09,NU.nl
Online,3033405,2021-01-21,NU.nl
Online,3035464,2021-01-06,NU.nl
Online,3033417,2021-01-21,NU.nl
Online,2865501,2021-02-24,NOS nieuws
Online,3277160,2021-02-09,NU.nl
Online,6265205,2021-03-14,NOS nieuws
Online,3277333,2021-02-08,NU.nl
Online,2771501,2021-01-21,NOS nieuws
Online,2771505,2021-01-21,NOS nieuws
Online,3033707,2021-01-19,NU.nl
Online,2771600,2021-01-20,NOS nieuws
Online,6298292,2021-03-08,NU.nl
Online,2770084,2021-02-11,NOS nieuws
Online,6296764,2021-03-07,NU.nl
Online,2770128,2021-02-10,NOS nieuws
Online,2770248,2021-02-09,NOS nieuws
Online,3032533,2021-01-27,NU.nl
Online,2770520,2021-02-05,NOS nieuws
Online,6297176,2021-03-15,NU.nl
Online,2770595,2021-02-04,NOS nieuws
Online,3032780,2021-01-26,NU.nl
Online,2770644,2021-02-03,NOS nieuws
Online,6264544,2021-03-03,NOS nieuws
Online,2770714,2021-02-02,NOS nieuws
Online,6264756,2021-03-04,NOS nieuws
Online,3034152,2021-01-15,NU.nl
Online,6290535,2021-03-01,NOS nieuws
Online,3034283,2021-01-15,NU.nl
Online,3034285,2021-01-15,NU.nl
Online,6266050,2021-03-05,NOS nieuws
Online,3034520,2021-01-13,NU.nl
Online,3034630,2021-01-12,NU.nl
Online,2772580,2021-01-05,NOS nieuws
Online,2772621,2021-01-05,NOS nieuws
Online,2865856,2021-02-19,NOS nieuws
Online,2771749,2021-01-18,NOS nieuws
Online,3033895,2021-01-18,NU.nl
Online,2771887,2021-01-15,NOS nieuws
Online,2771916,2021-01-15,NOS nieuws
Online,3035299,2021-01-07,NU.nl
Online,2771111,2021-01-27,NOS nieuws
Online,3035319,2021-01-07,NU.nl
Online,3033311,2021-01-22,NU.nl
Online,2865400,2021-02-25,NOS nieuws
Online,3033342,2021-01-21,NU.nl
Online,2865423,2021-02-25,NOS nieuws
Online,3035417,2021-01-07,NU.nl
Online,2771274,2021-01-25,NOS nieuws
Online,3033436,2021-01-21,NU.nl
Online,2771295,2021-01-25,Nieuwsuur
Online,3035495,2021-01-06,NU.nl
Online,2865537,2021-02-24,Nieuwsuur
Online,2771344,2021-01-24,NOS nieuws
