iisID,wave,start_date,end_date,duration_min,progress,A1,A1_not,A1_vote,A2,A2_otherparty,order_A2,A3,order_A3,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,order_B2,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_9,B3_10,B3_11,B3_12,B3_13,H1,H2,H7,H7a,H7b,H8,H9,H10,I1_1,I1_2,I1_3,I1_4,I1_5,I1_6,I1_7,I1_8,I1_9,I2_1,I2_2,I2_3,I2_4,I2_5,I2_6,I2_7,I2_8,I2_9,I2_10,I2_11,I2_12,I2_13,I2_other,I3_17,I3_1,I3_2,I3_3,I3_4,I3_5,I3_6,I3_7,I3_8,I3_9,I3_10,I3_11,I3_12,I3_13,I3_14,I3_15,I3_other,I4_1,I4_2,I4_3,I4_4,I4_5,I4_6,I4_7,I4_8,I4_15,I4_other_blogs,I4_other_sites,I5_1,I5_2,I5_3,I5_4,I5_5,I5_6,I5_7,I5_8,I5_9,I5_10,I5_11,I5_other,I6_1,I6_2,I6_3,I6_4,I6_5,I6_6,I6_other,I7_1,I7_2,I7_12,I7_3,I7_4,I7_5,I7_6,I7_7,I7_8,I7_9,I7_11,I7_other
558747,wave 1,2021-02-01T16:17:11Z,2021-02-01T16:25:31Z,8.33,100,1,NA,enigste manier om een beetje inspraak te hebbenwaarschijnlijk,9,NA,9|5|10|4|11|1|3|13|2|8|12|6|7|14|15|16,5|9|0|0|0|0|0,12|5|8|2|11|6|3|10|4|13|1|9|7,5,9,0,0,0,0,0,3,3,3,1,3,3,2,2,1,1,3,3,2,12|13|2|9|11|1|10|5|4|8|7|3|6,1,1,0,999,6,0,4,2,999,999,2,0,0,3,3,2,5,8,moord op pim fortuin,zou niet weten,een echt nederland,5,3,6,4,4,4,2,5,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA
558752,wave 1,2021-02-03T11:46:47Z,2021-02-03T11:50:34Z,3.78,100,1,NA,Is belangrijk in een democratie,12,NA,4|2|12|6|8|1|13|3|10|11|9|7|5|14|15|16,1|3|0|0|0|0|0,12|2|11|5|9|13|7|4|10|3|8|1|6,1,3,0,0,0,0,0,1,1,1,1,2,2,2,1,2,1,1,2,1,11|8|12|3|2|10|7|9|4|13|1|5|6,999,999,999,999,0,5,5,999,4,999,999,6,999,2,3,2,5,7,Tweede Wereldoorlog,Willem van Oranje,Meer welvaart voor iedereen,7,5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558753,wave 1,2021-02-02T14:46:25Z,2021-02-02T14:54:09Z,7.72,100,1,NA,dat vind ik normaal,10,NA,11|3|6|4|12|9|13|8|5|2|10|7|1|14|15|16,2|10|0|0|0|0|0,12|3|13|1|11|4|2|8|10|7|5|6|9,2,10,0,0,0,0,0,2,2,1,1,1,1,1,1,1,2,1,2,1,3|9|4|6|12|10|7|8|11|2|5|13|1,6,7,999,999,999,999,999,999,999,8,999,8,999,3,2,2,0,0,weet niet,weet niet,weet niet,7,6,0,1,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558754,wave 1,2021-02-02T16:24:29Z,2021-02-02T16:30:26Z,5.95,100,1,NA,burgerrecht,12,NA,6|5|9|8|4|2|10|3|13|11|7|1|12|14|15|16,1|2|7|12|0|0|0,13|9|10|6|4|1|11|2|8|7|3|5|12,1,2,7,12,0,0,0,2,1,1,1,1,1,1,999,2,999,2,2,999,13|6|1|12|5|10|2|9|11|8|3|4|7,6,999,999,999,999,999,999,999,5,999,5,8,999,1,3,1,2,2,geen idee,geen idee,gezondheid,5,6,4,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,geen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,geen,NA,NA,NA,NA,NA,1,geen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,geen
558755,wave 1,2021-02-02T13:15:22Z,2021-02-02T13:26:24Z,11.03,100,1,NA,Morele plicht,999,NA,7|11|10|2|4|3|8|9|12|13|6|1|5|14|15|16,5|9|10|0|0|0|0,6|13|1|11|12|3|2|5|8|7|10|9|4,5,9,10,0,0,0,0,2,3,3,1,2,2,2,1,2,1,1,3,1,2|8|12|10|9|11|3|1|5|7|13|6|4,5,2,1,999,7,4,3,999,7,999,999,1,999,1,3,3,7,7,Oorlog,Drees,Respectvolle samenleving,7,2,2,5,4,0,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Geen,Geen,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Nee
558756,wave 1,2021-02-02T13:51:54Z,2021-02-02T13:59:37Z,7.72,100,998,NA,NA,9,NA,1|11|12|6|7|3|4|10|8|2|5|9|13|14|15|16,6|9|0|0|0|0|0,10|8|6|12|5|13|11|2|1|4|3|9|7,6,9,0,0,0,0,0,2,999,2,1,3,2,2,1,2,999,999,3,1,12|6|2|8|5|1|13|3|11|9|10|7|4,6,999,7,999,5,7,6,999,8,999,999,4,999,2,3,4,0,10,Snap dé vraag niet helemaal,Weet ik zo niet,Een gezond Nederland en relschoppers harder aanpakken,5,1,7,1,2,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Niet,NA,NA,NA,NA,NA,1,Niet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Niet
558757,wave 1,2021-02-02T13:35:41Z,2021-02-02T13:42:03Z,6.35,100,1,NA,NEE,8,NA,10|13|4|11|1|5|7|2|12|3|9|8|6|14|15|16,5|9|12|0|0|0|0,7|1|11|6|13|3|9|12|2|5|4|8|10,5,9,12,0,0,0,0,1,2,1,2,2,1,2,2,1,2,3,1,1,12|3|4|11|1|6|9|5|7|2|8|13|10,999,5,999,2,4,999,3,5,999,5,5,999,999,3,3,1,1,0,NEE,NEE,NEE,7,7,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Nhd,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558758,wave 1,2021-02-02T19:43:20Z,2021-02-02T19:51:12Z,7.85,100,1,NA,omdat je alleen zo democratisch invloed kan hebben,1,NA,4|3|2|11|10|6|13|12|1|9|7|5|8|14|15|16,1|12|0|0|0|0|0,5|11|8|1|4|9|3|2|6|7|12|13|10,1,12,0,0,0,0,0,3,1,999,1,2,2,1,1,2,1,2,3,999,5|9|6|11|8|4|13|2|10|7|1|3|12,9,999,999,999,0,6,999,999,5,999,6,9,999,2,2,1,0,0,tweede wereldoorlog en tachtigjarige oorlog,zou het niet weten,geen idee,7,3,0,7,0,0,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,online,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
558763,wave 1,2021-02-02T13:00:54Z,2021-02-02T13:28:54Z,28,100,1,NA,gebruik maken van mijn recht,2,NA,4|10|8|12|6|1|11|5|13|7|2|9|3|14|15|16,3|6|7|0|0|0|0,13|10|11|7|1|12|3|6|5|2|8|4|9,3,6,7,0,0,0,0,2,2,1,1,2,2,2,1,3,1,2,3,1,12|11|3|1|8|4|10|6|7|13|9|5|2,6,7,999,999,2,7,7,999,2,999,7,5,999,2,3,1,1,1,vijfenzeventig jaar leven in vrijheid,geen idee,een schoon klimaat de vervuiler betaald Een strenger beleid voor vervuilende industrie,7,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,geen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,wattsapp,NA,NA,NA,NA,NA,1,geen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,geen
558768,wave 1,2021-02-03T09:40:52Z,2021-02-03T10:01:31Z,20.65,100,1,NA,om gehoord te worden,12,NA,10|3|6|8|5|7|2|4|13|11|1|12|9|14|15|16,1|2|12|0|0|0|0,10|7|9|1|8|11|3|13|6|2|5|4|12,1,2,12,0,0,0,0,2,1,2,2,1,2,2,1,2,1,2,3,999,3|9|1|12|13|2|8|7|11|6|4|10|5,6,999,4,3,999,2,6,999,5,999,3,7,999,3,2,1,0,0,de belachelijke rellen bij invoering avondklok tijdens covid,weet niet,normale samenleving waarin iedereen gerespecteerd wordt en dat er gewoon carnaval en sinterklaas met zwarte pieten gevierd kan worden,3,7,3,5,0,0,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,telegraaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558772,wave 1,2021-02-02T12:40:08Z,2021-02-02T12:45:18Z,5.17,100,1,NA,het is nodig dat Rutte geen minister president meer wordt,11,NA,3|9|2|12|13|5|8|7|10|11|6|4|1|14|15|16,6|11|0|0|0|0|0,11|8|10|13|6|3|7|9|12|2|4|5|1,6,11,0,0,0,0,0,2,2,2,1,2,2,2,1,3,1,2,3,999,11|4|5|13|12|7|3|9|10|6|8|2|1,6,5,5,999,1,6,5,999,7,999,7,3,999,2,2,1,1,0,grote verschil tussen arm en rijk,Koningshuis,afschaffen Koningshuis linkse partijen aan de macht,6,5,2,5,0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558778,wave 1,2021-02-02T20:52:06Z,2021-02-02T20:59:40Z,7.55,100,1,NA,Gewoon om mijn stem te laten horen,11,NA,9|3|8|6|11|4|5|1|2|7|13|12|10|14|15|16,7|11|13|0|0|0|0,5|10|9|13|7|6|12|4|3|8|2|1|11,7,11,13,0,0,0,0,2,2,2,999,2,1,2,999,1,999,2,2,2,9|10|12|8|2|7|13|6|1|3|5|4|11,4,5,3,999,0,999,6,999,999,999,7,0,4,2,3,2,0,5,Deze pandomie,Joop den Uil,Verschil tussen arm en rijk moet kleiner,7,1,1,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Geen,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558782,wave 1,2021-02-02T12:41:58Z,2021-02-02T12:53:51Z,11.88,100,1,NA,gewoonte soms ook niet belangrijk recht,1,NA,10|1|13|5|12|4|8|7|6|2|3|9|11|14|15|16,1|2|7|8|12|0|0,11|10|8|2|7|9|1|13|6|12|4|3|5,1,2,7,8,12,0,0,2,2,999,2,2,1,1,999,2,2,999,2,999,5|11|13|6|2|9|1|3|8|7|4|10|12,8,8,999,7,4,999,999,999,6,8,999,7,999,2,3,2,4,4,vrouwenkiesrecht,vrijheid van meningsuiting,dat wij vrij blijven,3,5,5,1,2,0,4,6,1,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,nee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
558787,wave 1,2021-02-02T17:29:52Z,2021-02-02T17:36:09Z,6.28,100,1,NA,belangrijk,7,NA,8|5|12|6|3|1|4|9|7|13|2|10|11|14|15|16,1|2|7|0|0|0|0,1|5|8|6|9|4|12|10|2|7|13|11|3,1,2,7,0,0,0,0,1,1,1,1,1,1,2,999,1,1,1,2,999,12|6|8|4|11|2|7|9|10|1|5|13|3,999,999,999,999,999,999,5,999,999,999,999,2,999,2,3,1,0,0,geen idee,geen idee,meer sociale huurwoningen voor jongeren,1,0,0,2,0,0,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558791,wave 1,2021-02-03T05:47:32Z,2021-02-03T05:51:15Z,3.72,100,998,NA,NA,7,NA,10|13|3|2|1|5|7|6|11|8|12|4|9|14|15|16,7|11|0|0|0|0|0,1|5|10|3|6|13|11|8|12|2|7|9|4,7,11,0,0,0,0,0,3,2,2,3,3,3,1,1,3,1,2,3,1,3|1|2|12|13|5|6|9|11|7|4|8|10,5,7,5,5,5,5,999,999,5,999,5,5,999,3,3,2,6,7,Geen idee,Geen idee,Geen idee,5,5,4,6,5,6,5,5,6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558803,wave 1,2021-02-02T19:57:43Z,2021-02-02T20:05:51Z,8.13,100,1,NA,Het is mijn recht om invloed uit te oefenen,999,NA,3|1|5|12|13|4|9|8|10|11|7|6|2|14|15|16,6|8|0|0|0|0|0,11|2|12|1|4|7|8|9|3|13|6|10|5,6,8,0,0,0,0,0,2,2,2,1,2,2,2,2,2,1,2,2,1,13|1|10|5|6|11|4|2|3|9|8|7|12,5,7,7,999,2,7,6,7,4,999,6,5,999,3,2,2,2,5,Teveel om op te noemen,Geen idee,Minder geroeptoeter,5,7,0,7,0,0,4,7,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
558805,wave 1,2021-02-02T09:34:21Z,2021-02-02T09:44:12Z,9.83,100,1,NA,Ik ga stemmen omdat ik het niet eens ben met de manier waarop de laatste jaren is geregeerd,11,NA,2|8|10|3|12|5|13|6|7|4|1|9|11|14|15|16,3|6|7|11|0|0|0,8|4|13|1|9|5|11|3|12|7|6|2|10,3,6,7,11,0,0,0,2,2,2,1,2,2,2,1,2,1,2,2,1,8|4|7|12|10|6|1|5|13|11|9|3|2,7,6,6,999,4,7,6,999,1,999,8,5,999,3,3,1,0,0,Het stemrecht voor vrouwen,Willem Drees,Geen tweedeling ziektekosten weer naar inkomen onderwijs op een hoger level krijgen,2,4,1,6,5,6,1,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,SP.nl,Nos.nl,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA
558810,wave 1,2021-02-02T12:43:16Z,2021-02-02T12:55:44Z,12.47,100,1,NA,NA,9,NA,7|9|13|3|6|10|12|2|8|11|1|5|4|14|15|16,2|9|0|0|0|0|0,12|8|7|11|10|3|6|4|2|5|9|13|1,2,9,0,0,0,0,0,1,3,1,999,3,1,1,2,2,2,1,999,3,2|12|6|3|4|8|10|1|13|7|9|11|5,999,10,999,999,7,999,999,7,9,7,999,999,8,3,1,3,4,1,leugens achter ons houden,balkende,niet nederlanders,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558847,wave 1,2021-02-02T17:39:37Z,2021-02-02T17:47:57Z,8.32,100,1,NA,makkelijkste manier om enige invloed te hebben,2,NA,6|12|1|10|11|4|3|2|9|8|13|5|7|14|15|16,1|2|7|11|13|0|0,12|9|2|13|11|1|6|3|8|7|10|4|5,1,2,7,11,13,0,0,2,1,999,999,999,1,2,1,1,999,999,2,999,2|6|12|8|13|10|9|4|7|1|5|3|11,7,999,999,999,999,999,6,999,999,999,999,6,999,2,3,1,0,2,totaal geen idee,Willem van Oranje,socialer en milder,6,0,5,1,1,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"geen site , maaar kn dit hier niet aangeven",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"geen, maarkan dat niet aangeven",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
558851,wave 1,2021-02-02T15:47:32Z,2021-02-02T15:57:24Z,9.87,100,998,NA,NA,7,NA,7|3|5|8|10|13|2|11|6|12|9|1|4|14|15|16,1|7|8|11|0|0|0,11|4|2|1|8|10|13|9|7|3|12|5|6,1,7,8,11,0,0,0,2,999,1,999,1,1,2,1,1,999,2,2,2,10|3|11|8|9|1|2|13|4|6|12|7|5,8,999,999,999,999,999,9,999,999,999,8,2,8,2,2,1,1,0,weet ik niet,geen idee,weer normaal,7,7,4,0,0,0,3,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558858,wave 1,2021-02-03T11:26:27Z,2021-02-03T11:35:38Z,9.17,100,998,NA,NA,999,NA,9|5|3|4|8|13|1|10|11|7|2|12|6|14|15|16,1|3|7|12|0|0|0,9|4|2|7|3|8|5|12|10|6|1|13|11,1,3,7,12,0,0,0,2,1,3,1,999,3,3,999,3,1,3,3,1,11|8|2|6|13|4|12|7|3|1|10|9|5,3,999,4,999,999,3,5,999,0,999,5,6,999,2,3,1,0,0,misschien afschaffing kinderarbeid,willem drees,wat meer gelijkheid en geen armoede,4,3,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558859,wave 1,2021-02-03T05:33:17Z,2021-02-03T05:37:57Z,4.65,100,1,NA,is belangrijk,12,NA,7|1|10|2|4|9|11|3|6|5|8|13|12|14|15|16,1|12|0|0|0|0|0,5|9|6|7|10|8|12|11|1|13|4|3|2,1,12,0,0,0,0,0,2,1,1,999,2,2,1,999,2,999,2,3,999,8|3|4|9|10|12|5|7|6|13|1|2|11,6,999,999,999,0,6,999,999,5,999,4,9,999,2,3,1,0,4,tweede wereld oorlog,weet niet,respect,7,0,1,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558861,wave 1,2021-02-04T09:57:56Z,2021-02-04T10:09:50Z,11.9,100,1,NA,dat hoort als inwoner,12,NA,8|1|12|3|6|2|13|4|5|11|7|10|9|14|15|16,3|12|0|0|0|0|0,4|2|1|12|3|13|10|5|9|8|6|7|11,3,12,0,0,0,0,0,2,1,2,1,2,2,1,1,2,1,1,3,1,11|3|10|6|7|2|5|13|4|8|12|9|1,6,999,4,999,4,4,999,999,5,999,999,7,999,1,3,1,2,2,pandemie,Rutte,pandemie vrij,5,1,0,0,0,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558863,wave 1,2021-02-02T12:50:58Z,2021-02-02T12:54:26Z,3.45,100,1,NA,Ik vind het belangrijk dat m'n stem gehoord wordt,9,NA,7|10|9|1|13|8|12|2|3|11|4|5|6|14|15|16,5|9|0|0|0|0|0,13|7|9|2|4|8|1|12|3|6|11|5|10,5,9,0,0,0,0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,9|6|10|2|5|3|11|4|7|13|8|12|1,999,999,999,999,999,999,999,999,999,999,999,999,999,2,2,1,1,1,Geen idee,Geen idee,Minder mensen en minder geweld,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558865,wave 1,2021-02-02T12:48:56Z,2021-02-02T12:53:49Z,4.88,100,1,NA,dit kabinet moet gewoon weg,5,NA,11|5|9|1|2|6|13|12|4|3|10|7|8|14|15|16,5|11|0|0|0|0|0,8|9|4|10|3|5|13|7|12|1|6|2|11,5,11,0,0,0,0,0,999,999,999,999,3,999,999,2,2,999,3,999,999,8|11|9|3|4|12|6|2|5|13|7|1|10,999,999,999,999,10,999,999,8,5,999,8,999,999,2,2,4,10,10,de zogenaamde virus gekte,niemand,dat ons land weer vrij is,1,0,1,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558868,wave 1,2021-02-02T19:58:15Z,2021-02-02T20:03:02Z,4.78,100,1,NA,een plicht,5,NA,6|12|5|9|2|13|11|3|7|4|8|1|10|14|15|16,5|9|0|0|0|0|0,7|5|4|13|1|11|9|10|6|8|2|3|12,5,9,0,0,0,0,0,2,1,1,1,3,1,1,1,3,1,1,1,1,3|8|9|10|6|5|7|13|4|11|1|12|2,5,999,999,999,9,999,999,999,9,999,999,999,999,3,3,2,0,0,weet het niet,geen idee,geen idee,7,1,3,1,1,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,niets,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,niets,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
