id,cat,subcat,label,count
3288419,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3289455,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3289484,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3289828,issue,OenW,onderzoek AND (academi* wetenschap* universi*),5
3289829,issue,OenW,onderzoek AND (academi* wetenschap* universi*),10
3289831,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3289839,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3289841,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3289894,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3289895,issue,OenW,onderzoek AND (academi* wetenschap* universi*),6
3289937,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3289969,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3289981,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3290085,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3290091,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3290154,issue,OenW,onderzoek AND (academi* wetenschap* universi*),9
3290171,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3290306,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3290307,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3290345,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3290443,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3290816,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3290847,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3290981,issue,OenW,onderzoek AND (academi* wetenschap* universi*),6
3290994,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3291110,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3291191,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3291311,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3291401,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3291402,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3291538,issue,OenW,onderzoek AND (academi* wetenschap* universi*),9
3291545,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3291659,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3292110,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3292217,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3292414,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3292659,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3292695,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3292733,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3292915,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3293179,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3293255,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3293513,issue,OenW,onderzoek AND (academi* wetenschap* universi*),15
3293570,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3293643,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3294018,issue,OenW,onderzoek AND (academi* wetenschap* universi*),6
3294042,issue,OenW,onderzoek AND (academi* wetenschap* universi*),5
3294146,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3294154,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3294223,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3294226,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3294245,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3294274,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3294281,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3294889,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3294956,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3294983,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3294989,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3295190,issue,OenW,onderzoek AND (academi* wetenschap* universi*),10
3295401,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3295414,issue,OenW,onderzoek AND (academi* wetenschap* universi*),8
3295417,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3295428,issue,OenW,onderzoek AND (academi* wetenschap* universi*),9
3295453,issue,OenW,onderzoek AND (academi* wetenschap* universi*),8
3295594,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3295872,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3295873,issue,OenW,onderzoek AND (academi* wetenschap* universi*),6
3295919,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3295933,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3296071,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3296361,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3296431,issue,OenW,onderzoek AND (academi* wetenschap* universi*),8
3296432,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3296455,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3296568,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3296867,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3296943,issue,OenW,onderzoek AND (academi* wetenschap* universi*),20
3296956,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3297080,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3297096,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3297336,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3297372,issue,OenW,onderzoek AND (academi* wetenschap* universi*),6
3297395,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3297464,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3297576,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3297582,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3297584,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3297587,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3297591,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3297593,issue,OenW,onderzoek AND (academi* wetenschap* universi*),9
3297598,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3297599,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3297603,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3297607,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3297609,issue,OenW,onderzoek AND (academi* wetenschap* universi*),5
3297617,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3297624,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3297625,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3297634,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3297636,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3297637,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3297640,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3297645,issue,OenW,onderzoek AND (academi* wetenschap* universi*),5
3297665,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3297670,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3297671,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3297676,issue,OenW,onderzoek AND (academi* wetenschap* universi*),7
3297678,issue,OenW,onderzoek AND (academi* wetenschap* universi*),5
3297689,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3297690,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3297725,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
3297753,issue,OenW,onderzoek AND (academi* wetenschap* universi*),5
3297807,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3297817,issue,OenW,onderzoek AND (academi* wetenschap* universi*),6
3297879,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3298137,issue,OenW,onderzoek AND (academi* wetenschap* universi*),5
3298186,issue,OenW,onderzoek AND (academi* wetenschap* universi*),6
3298595,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3298643,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3298652,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3298653,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3298670,issue,OenW,onderzoek AND (academi* wetenschap* universi*),7
3298672,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
3298680,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
3298707,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
6260100,issue,OenW,onderzoek AND (academi* wetenschap* universi*),7
6264560,issue,OenW,onderzoek AND (academi* wetenschap* universi*),9
6264561,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
6264963,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
6264967,issue,OenW,onderzoek AND (academi* wetenschap* universi*),8
6265114,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
6265118,issue,OenW,onderzoek AND (academi* wetenschap* universi*),5
6265277,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
6265319,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
6265800,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
6265829,issue,OenW,onderzoek AND (academi* wetenschap* universi*),7
6265883,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
6265890,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
6268388,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
6277197,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
6290532,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
6296744,issue,OenW,onderzoek AND (academi* wetenschap* universi*),3
6297506,issue,OenW,onderzoek AND (academi* wetenschap* universi*),4
6298020,issue,OenW,onderzoek AND (academi* wetenschap* universi*),10
6315209,issue,OenW,onderzoek AND (academi* wetenschap* universi*),2
2678629,issue,OenW,ontdekking*,1
2679343,issue,OenW,ontdekking*,1
2716120,issue,OenW,ontdekking*,1
2733784,issue,OenW,ontdekking*,1
2754129,issue,OenW,ontdekking*,1
2761770,issue,OenW,ontdekking*,1
2767241,issue,OenW,ontdekking*,1
3282843,issue,OenW,ontdekking*,1
3283692,issue,OenW,ontdekking*,1
3284019,issue,OenW,ontdekking*,1
3284055,issue,OenW,ontdekking*,1
3284285,issue,OenW,ontdekking*,1
3284292,issue,OenW,ontdekking*,1
3284662,issue,OenW,ontdekking*,1
3285483,issue,OenW,ontdekking*,1
3290787,issue,OenW,ontdekking*,1
3290800,issue,OenW,ontdekking*,1
3295848,issue,OenW,ontdekking*,1
3297626,issue,OenW,ontdekking*,1
3298214,issue,OenW,ontdekking*,1
3298569,issue,OenW,ontdekking*,1
3298623,issue,OenW,ontdekking*,1
2666224,issue,OenW,opleiding*,1
2666442,issue,OenW,opleiding*,1
2666454,issue,OenW,opleiding*,1
2670552,issue,OenW,opleiding*,1
2675754,issue,OenW,opleiding*,1
2675814,issue,OenW,opleiding*,1
2676550,issue,OenW,opleiding*,1
2676617,issue,OenW,opleiding*,1
2676984,issue,OenW,opleiding*,1
2679401,issue,OenW,opleiding*,1
2691674,issue,OenW,opleiding*,1
2692052,issue,OenW,opleiding*,1
2696642,issue,OenW,opleiding*,1
2696712,issue,OenW,opleiding*,1
2713629,issue,OenW,opleiding*,1
2713892,issue,OenW,opleiding*,1
2714163,issue,OenW,opleiding*,1
2714777,issue,OenW,opleiding*,1
2715225,issue,OenW,opleiding*,1
2715226,issue,OenW,opleiding*,1
2715231,issue,OenW,opleiding*,1
2715502,issue,OenW,opleiding*,1
2715814,issue,OenW,opleiding*,1
2717146,issue,OenW,opleiding*,1
2721893,issue,OenW,opleiding*,1
2732179,issue,OenW,opleiding*,1
2732390,issue,OenW,opleiding*,1
2733491,issue,OenW,opleiding*,1
2751691,issue,OenW,opleiding*,1
2751693,issue,OenW,opleiding*,1
2751703,issue,OenW,opleiding*,1
2751984,issue,OenW,opleiding*,1
2754680,issue,OenW,opleiding*,1
2754684,issue,OenW,opleiding*,1
2754686,issue,OenW,opleiding*,1
2754889,issue,OenW,opleiding*,1
2755365,issue,OenW,opleiding*,1
2755556,issue,OenW,opleiding*,1
2756027,issue,OenW,opleiding*,1
2756874,issue,OenW,opleiding*,1
2756942,issue,OenW,opleiding*,1
2756952,issue,OenW,opleiding*,1
2756983,issue,OenW,opleiding*,1
2758014,issue,OenW,opleiding*,1
2758117,issue,OenW,opleiding*,1
2758635,issue,OenW,opleiding*,1
2761770,issue,OenW,opleiding*,1
2762140,issue,OenW,opleiding*,1
2762420,issue,OenW,opleiding*,1
2762488,issue,OenW,opleiding*,1
2762694,issue,OenW,opleiding*,1
2763043,issue,OenW,opleiding*,1
2763510,issue,OenW,opleiding*,1
2763552,issue,OenW,opleiding*,1
2763879,issue,OenW,opleiding*,1
2763938,issue,OenW,opleiding*,1
2764117,issue,OenW,opleiding*,1
2764218,issue,OenW,opleiding*,1
2764344,issue,OenW,opleiding*,1
2764838,issue,OenW,opleiding*,1
2764843,issue,OenW,opleiding*,1
2765211,issue,OenW,opleiding*,1
2765294,issue,OenW,opleiding*,1
2766047,issue,OenW,opleiding*,1
2766159,issue,OenW,opleiding*,1
2766229,issue,OenW,opleiding*,1
2766276,issue,OenW,opleiding*,1
2766527,issue,OenW,opleiding*,1
2766556,issue,OenW,opleiding*,1
2766607,issue,OenW,opleiding*,1
2767094,issue,OenW,opleiding*,1
2767186,issue,OenW,opleiding*,1
2767251,issue,OenW,opleiding*,1
2767655,issue,OenW,opleiding*,1
2767817,issue,OenW,opleiding*,1
2769096,issue,OenW,opleiding*,1
2769124,issue,OenW,opleiding*,1
2769317,issue,OenW,opleiding*,1
2769732,issue,OenW,opleiding*,1
2770621,issue,OenW,opleiding*,1
2771247,issue,OenW,opleiding*,1
2771957,issue,OenW,opleiding*,1
2772120,issue,OenW,opleiding*,1
2863894,issue,OenW,opleiding*,1
2863936,issue,OenW,opleiding*,1
2863938,issue,OenW,opleiding*,1
2865543,issue,OenW,opleiding*,1
3032681,issue,OenW,opleiding*,1
3276857,issue,OenW,opleiding*,1
3276978,issue,OenW,opleiding*,1
3277138,issue,OenW,opleiding*,1
3283624,issue,OenW,opleiding*,1
3283894,issue,OenW,opleiding*,1
3284041,issue,OenW,opleiding*,1
3284140,issue,OenW,opleiding*,1
3284149,issue,OenW,opleiding*,1
3284155,issue,OenW,opleiding*,1
3284286,issue,OenW,opleiding*,1
3284289,issue,OenW,opleiding*,1
3284290,issue,OenW,opleiding*,1
3284297,issue,OenW,opleiding*,1
3284664,issue,OenW,opleiding*,1
3284667,issue,OenW,opleiding*,1
3284668,issue,OenW,opleiding*,1
3284991,issue,OenW,opleiding*,1
3284993,issue,OenW,opleiding*,1
3284998,issue,OenW,opleiding*,1
3285014,issue,OenW,opleiding*,1
3285021,issue,OenW,opleiding*,1
3285059,issue,OenW,opleiding*,1
3285072,issue,OenW,opleiding*,1
3285079,issue,OenW,opleiding*,1
3285091,issue,OenW,opleiding*,1
3285130,issue,OenW,opleiding*,1
3285168,issue,OenW,opleiding*,1
3285240,issue,OenW,opleiding*,1
3285252,issue,OenW,opleiding*,1
3285298,issue,OenW,opleiding*,1
3285758,issue,OenW,opleiding*,1
3285808,issue,OenW,opleiding*,1
3285913,issue,OenW,opleiding*,1
3286379,issue,OenW,opleiding*,1
3286525,issue,OenW,opleiding*,1
3287222,issue,OenW,opleiding*,1
3287296,issue,OenW,opleiding*,1
3287317,issue,OenW,opleiding*,1
3287550,issue,OenW,opleiding*,1
3287578,issue,OenW,opleiding*,1
3287659,issue,OenW,opleiding*,1
3287660,issue,OenW,opleiding*,1
3288037,issue,OenW,opleiding*,1
3288082,issue,OenW,opleiding*,1
3288083,issue,OenW,opleiding*,1
3288087,issue,OenW,opleiding*,1
3288419,issue,OenW,opleiding*,1
3288924,issue,OenW,opleiding*,1
3288926,issue,OenW,opleiding*,1
3288930,issue,OenW,opleiding*,1
3289337,issue,OenW,opleiding*,1
3289356,issue,OenW,opleiding*,1
3289433,issue,OenW,opleiding*,1
3289539,issue,OenW,opleiding*,1
3289804,issue,OenW,opleiding*,1
3289829,issue,OenW,opleiding*,1
3289895,issue,OenW,opleiding*,1
3289969,issue,OenW,opleiding*,1
3290081,issue,OenW,opleiding*,1
3290085,issue,OenW,opleiding*,1
3290154,issue,OenW,opleiding*,1
3290171,issue,OenW,opleiding*,1
3290233,issue,OenW,opleiding*,1
3290711,issue,OenW,opleiding*,1
3290815,issue,OenW,opleiding*,1
3291084,issue,OenW,opleiding*,1
3291207,issue,OenW,opleiding*,1
3291780,issue,OenW,opleiding*,1
3292398,issue,OenW,opleiding*,1
3292414,issue,OenW,opleiding*,1
3292912,issue,OenW,opleiding*,1
3292982,issue,OenW,opleiding*,1
3293229,issue,OenW,opleiding*,1
3293255,issue,OenW,opleiding*,1
3293368,issue,OenW,opleiding*,1
3293646,issue,OenW,opleiding*,1
3294514,issue,OenW,opleiding*,1
3294608,issue,OenW,opleiding*,1
3294839,issue,OenW,opleiding*,1
3294886,issue,OenW,opleiding*,1
3294897,issue,OenW,opleiding*,1
3295104,issue,OenW,opleiding*,1
3295119,issue,OenW,opleiding*,1
3295428,issue,OenW,opleiding*,1
3295678,issue,OenW,opleiding*,1
3295872,issue,OenW,opleiding*,1
3295989,issue,OenW,opleiding*,1
3296378,issue,OenW,opleiding*,1
3296431,issue,OenW,opleiding*,1
3296522,issue,OenW,opleiding*,1
3296867,issue,OenW,opleiding*,1
3296893,issue,OenW,opleiding*,1
3296911,issue,OenW,opleiding*,1
3297080,issue,OenW,opleiding*,1
3297235,issue,OenW,opleiding*,1
3297316,issue,OenW,opleiding*,1
3297338,issue,OenW,opleiding*,1
3297453,issue,OenW,opleiding*,1
3297510,issue,OenW,opleiding*,1
3297511,issue,OenW,opleiding*,1
3297574,issue,OenW,opleiding*,1
3297577,issue,OenW,opleiding*,1
3297624,issue,OenW,opleiding*,1
3297626,issue,OenW,opleiding*,1
3297629,issue,OenW,opleiding*,1
3297634,issue,OenW,opleiding*,1
3297676,issue,OenW,opleiding*,1
3297880,issue,OenW,opleiding*,1
3297923,issue,OenW,opleiding*,1
3298186,issue,OenW,opleiding*,1
3298584,issue,OenW,opleiding*,1
4191730,issue,OenW,opleiding*,1
4191733,issue,OenW,opleiding*,1
6264483,issue,OenW,opleiding*,1
6264559,issue,OenW,opleiding*,1
6264566,issue,OenW,opleiding*,1
6264835,issue,OenW,opleiding*,1
6265338,issue,OenW,opleiding*,1
6265350,issue,OenW,opleiding*,1
6266044,issue,OenW,opleiding*,1
6266047,issue,OenW,opleiding*,1
6266066,issue,OenW,opleiding*,1
2670878,issue,OenW,professor*,1
2678651,issue,OenW,professor*,1
2696622,issue,OenW,professor*,1
2713999,issue,OenW,professor*,1
2734088,issue,OenW,professor*,1
2751807,issue,OenW,professor*,1
2751813,issue,OenW,professor*,1
2751996,issue,OenW,professor*,1
2754467,issue,OenW,professor*,1
2755028,issue,OenW,professor*,1
2756021,issue,OenW,professor*,1
2756510,issue,OenW,professor*,1
2758608,issue,OenW,professor*,1
2763090,issue,OenW,professor*,1
2765586,issue,OenW,professor*,1
2766002,issue,OenW,professor*,1
2766298,issue,OenW,professor*,1
2770253,issue,OenW,professor*,1
2864095,issue,OenW,professor*,1
3276888,issue,OenW,professor*,1
3283923,issue,OenW,professor*,1
3284150,issue,OenW,professor*,1
3284284,issue,OenW,professor*,1
3284651,issue,OenW,professor*,1
3284665,issue,OenW,professor*,1
3286706,issue,OenW,professor*,1
3287569,issue,OenW,professor*,1
3290837,issue,OenW,professor*,1
3294990,issue,OenW,professor*,1
3295391,issue,OenW,professor*,1
3297365,issue,OenW,professor*,1
3298359,issue,OenW,professor*,1
3298619,issue,OenW,professor*,1
6268389,issue,OenW,professor*,1
2670542,issue,OenW,rekenen,1
2670573,issue,OenW,rekenen,1
2672252,issue,OenW,rekenen,1
2672334,issue,OenW,rekenen,1
2672484,issue,OenW,rekenen,1
2674848,issue,OenW,rekenen,1
2674850,issue,OenW,rekenen,1
2675683,issue,OenW,rekenen,1
2676719,issue,OenW,rekenen,1
2678682,issue,OenW,rekenen,1
2683476,issue,OenW,rekenen,1
2689626,issue,OenW,rekenen,2
2691551,issue,OenW,rekenen,1
2691968,issue,OenW,rekenen,1
2693454,issue,OenW,rekenen,1
2693529,issue,OenW,rekenen,1
2696590,issue,OenW,rekenen,1
2696604,issue,OenW,rekenen,1
2696637,issue,OenW,rekenen,1
2699332,issue,OenW,rekenen,1
2704198,issue,OenW,rekenen,2
2713449,issue,OenW,rekenen,1
2713472,issue,OenW,rekenen,1
2713728,issue,OenW,rekenen,1
2713876,issue,OenW,rekenen,1
2714085,issue,OenW,rekenen,1
2714090,issue,OenW,rekenen,1
2714149,issue,OenW,rekenen,1
2714495,issue,OenW,rekenen,1
2714547,issue,OenW,rekenen,1
2714744,issue,OenW,rekenen,1
2715403,issue,OenW,rekenen,1
2715623,issue,OenW,rekenen,1
2715903,issue,OenW,rekenen,1
2715931,issue,OenW,rekenen,1
2715992,issue,OenW,rekenen,1
2716183,issue,OenW,rekenen,1
2716184,issue,OenW,rekenen,1
2716530,issue,OenW,rekenen,1
2716899,issue,OenW,rekenen,1
2717011,issue,OenW,rekenen,1
2717174,issue,OenW,rekenen,1
2721868,issue,OenW,rekenen,3
2721897,issue,OenW,rekenen,1
2728086,issue,OenW,rekenen,1
2732179,issue,OenW,rekenen,1
2732300,issue,OenW,rekenen,1
2734060,issue,OenW,rekenen,1
2734078,issue,OenW,rekenen,1
2736172,issue,OenW,rekenen,1
2736240,issue,OenW,rekenen,1
2741112,issue,OenW,rekenen,2
2746464,issue,OenW,rekenen,1
2746512,issue,OenW,rekenen,2
2751691,issue,OenW,rekenen,1
2751694,issue,OenW,rekenen,1
2751703,issue,OenW,rekenen,1
2752029,issue,OenW,rekenen,1
2754221,issue,OenW,rekenen,1
2754340,issue,OenW,rekenen,1
2754389,issue,OenW,rekenen,1
2754478,issue,OenW,rekenen,1
2754680,issue,OenW,rekenen,1
2755433,issue,OenW,rekenen,1
2755510,issue,OenW,rekenen,1
2755561,issue,OenW,rekenen,1
2755618,issue,OenW,rekenen,3
2755774,issue,OenW,rekenen,1
2756347,issue,OenW,rekenen,1
2756466,issue,OenW,rekenen,1
2756516,issue,OenW,rekenen,1
2756655,issue,OenW,rekenen,1
2756696,issue,OenW,rekenen,1
2756874,issue,OenW,rekenen,1
2756880,issue,OenW,rekenen,1
2756948,issue,OenW,rekenen,2
2756977,issue,OenW,rekenen,1
2757961,issue,OenW,rekenen,1
2758014,issue,OenW,rekenen,1
2758589,issue,OenW,rekenen,1
2762101,issue,OenW,rekenen,1
2762108,issue,OenW,rekenen,1
2762509,issue,OenW,rekenen,1
2762556,issue,OenW,rekenen,1
2763132,issue,OenW,rekenen,1
2763227,issue,OenW,rekenen,1
2763629,issue,OenW,rekenen,1
2764228,issue,OenW,rekenen,1
2764408,issue,OenW,rekenen,1
2764669,issue,OenW,rekenen,1
2764798,issue,OenW,rekenen,1
2765046,issue,OenW,rekenen,1
2765130,issue,OenW,rekenen,1
2765295,issue,OenW,rekenen,1
2765748,issue,OenW,rekenen,1
2765944,issue,OenW,rekenen,1
2766082,issue,OenW,rekenen,1
2766141,issue,OenW,rekenen,1
2767158,issue,OenW,rekenen,2
2767186,issue,OenW,rekenen,1
2767408,issue,OenW,rekenen,1
2767412,issue,OenW,rekenen,1
2767559,issue,OenW,rekenen,1
2767823,issue,OenW,rekenen,2
2769209,issue,OenW,rekenen,2
2769653,issue,OenW,rekenen,1
2769669,issue,OenW,rekenen,1
2769732,issue,OenW,rekenen,1
2769820,issue,OenW,rekenen,1
2771361,issue,OenW,rekenen,1
2771842,issue,OenW,rekenen,1
2771861,issue,OenW,rekenen,1
2772111,issue,OenW,rekenen,1
2772220,issue,OenW,rekenen,1
2772609,issue,OenW,rekenen,1
2864189,issue,OenW,rekenen,1
2864191,issue,OenW,rekenen,1
2864360,issue,OenW,rekenen,1
2864538,issue,OenW,rekenen,1
2864891,issue,OenW,rekenen,1
2865225,issue,OenW,rekenen,1
2865325,issue,OenW,rekenen,1
2865717,issue,OenW,rekenen,1
2865892,issue,OenW,rekenen,1
2865896,issue,OenW,rekenen,1
3032342,issue,OenW,rekenen,1
3032530,issue,OenW,rekenen,1
3032709,issue,OenW,rekenen,1
3032900,issue,OenW,rekenen,1
3033326,issue,OenW,rekenen,1
3033355,issue,OenW,rekenen,1
3034283,issue,OenW,rekenen,1
3034648,issue,OenW,rekenen,1
3276719,issue,OenW,rekenen,1
3276774,issue,OenW,rekenen,1
3276816,issue,OenW,rekenen,1
3277180,issue,OenW,rekenen,1
3282832,issue,OenW,rekenen,1
3283217,issue,OenW,rekenen,1
3283229,issue,OenW,rekenen,2
3283280,issue,OenW,rekenen,1
3283296,issue,OenW,rekenen,1
3283367,issue,OenW,rekenen,1
3283532,issue,OenW,rekenen,1
3283675,issue,OenW,rekenen,1
3284012,issue,OenW,rekenen,2
3284013,issue,OenW,rekenen,1
3284018,issue,OenW,rekenen,1
3284024,issue,OenW,rekenen,1
3284031,issue,OenW,rekenen,1
3284046,issue,OenW,rekenen,1
3284137,issue,OenW,rekenen,1
3284146,issue,OenW,rekenen,1
3284155,issue,OenW,rekenen,2
3284278,issue,OenW,rekenen,1
3284284,issue,OenW,rekenen,1
3284286,issue,OenW,rekenen,1
3284328,issue,OenW,rekenen,1
3284631,issue,OenW,rekenen,2
3284633,issue,OenW,rekenen,1
3284634,issue,OenW,rekenen,1
3284646,issue,OenW,rekenen,1
3284649,issue,OenW,rekenen,1
3284657,issue,OenW,rekenen,1
3284667,issue,OenW,rekenen,1
3285001,issue,OenW,rekenen,1
3285020,issue,OenW,rekenen,1
3285041,issue,OenW,rekenen,1
3285044,issue,OenW,rekenen,1
3285060,issue,OenW,rekenen,1
3285080,issue,OenW,rekenen,1
3285094,issue,OenW,rekenen,1
3285106,issue,OenW,rekenen,1
3285111,issue,OenW,rekenen,1
3285117,issue,OenW,rekenen,1
3285132,issue,OenW,rekenen,1
3285146,issue,OenW,rekenen,1
3285157,issue,OenW,rekenen,1
3285194,issue,OenW,rekenen,1
3285214,issue,OenW,rekenen,1
3285230,issue,OenW,rekenen,1
3285399,issue,OenW,rekenen,1
3285460,issue,OenW,rekenen,2
3285572,issue,OenW,rekenen,1
3285699,issue,OenW,rekenen,1
3286074,issue,OenW,rekenen,1
3286112,issue,OenW,rekenen,1
3286174,issue,OenW,rekenen,1
3287148,issue,OenW,rekenen,1
3287179,issue,OenW,rekenen,1
3287251,issue,OenW,rekenen,1
3287430,issue,OenW,rekenen,1
3287458,issue,OenW,rekenen,2
3287539,issue,OenW,rekenen,1
3287601,issue,OenW,rekenen,1
3287935,issue,OenW,rekenen,1
3287956,issue,OenW,rekenen,1
3288408,issue,OenW,rekenen,1
3288607,issue,OenW,rekenen,1
3288785,issue,OenW,rekenen,1
3288895,issue,OenW,rekenen,1
3289259,issue,OenW,rekenen,1
3289462,issue,OenW,rekenen,1
3289912,issue,OenW,rekenen,1
3289951,issue,OenW,rekenen,1
3289966,issue,OenW,rekenen,1
3290065,issue,OenW,rekenen,2
3290166,issue,OenW,rekenen,1
3290184,issue,OenW,rekenen,1
3290190,issue,OenW,rekenen,1
3290233,issue,OenW,rekenen,1
3290260,issue,OenW,rekenen,3
3290280,issue,OenW,rekenen,1
3290345,issue,OenW,rekenen,1
3290366,issue,OenW,rekenen,3
3290443,issue,OenW,rekenen,1
3290458,issue,OenW,rekenen,1
3290472,issue,OenW,rekenen,1
3290498,issue,OenW,rekenen,1
3290622,issue,OenW,rekenen,1
3291144,issue,OenW,rekenen,1
3291221,issue,OenW,rekenen,1
3291322,issue,OenW,rekenen,1
3291348,issue,OenW,rekenen,1
